epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.5723790526390076,0.6746717691421509
0,4.0030536183621734e-06,6,0.5622216463088989,0.6975807547569275,,
1,,13,,,0.5423387289047241,0.6763226985931396
1,4.063194410264259e-06,13,0.586361289024353,0.6934856176376343,,
2,,20,,,0.5324596762657166,0.6781317591667175
2,4.2312722143833525e-06,20,0.6245445013046265,0.689002275466919,,
3,,27,,,0.5475805997848511,0.6807436347007751
3,4.506909135670867e-06,27,0.6530110836029053,0.6853063106536865,,
4,,34,,,0.5995967388153076,0.683138906955719
4,4.889483989245491e-06,34,0.6759614944458008,0.6813561320304871,,
5,,41,,,0.6197580695152283,0.6846263408660889
5,5.3781350288772956e-06,41,0.6851468086242676,0.6786632537841797,,
6,,48,,,0.6151209473609924,0.6857414841651917
6,5.971763130219188e-06,48,0.7005313634872437,0.676508367061615,,
7,,55,,,0.627217710018158,0.6860408186912537
7,6.66903088131221e-06,55,0.7223684787750244,0.6737344264984131,,
8,,62,,,0.635887086391449,0.6867933869361877
8,7.468368494301103e-06,62,0.711487889289856,0.6726784110069275,,
9,,69,,,0.6264112591743469,0.6855821013450623
9,8.367976079171058e-06,69,0.7206730842590332,0.6694505214691162,,
10,,76,,,0.6135080456733704,0.6814297437667847
10,9.365828191221226e-06,76,0.7284666299819946,0.6656865477561951,,
11,,83,,,0.6028225421905518,0.6766031384468079
11,1.0459676559548825e-05,83,0.7284666299819946,0.6630746722221375,,
12,,90,,,0.6044354438781738,0.6736109852790833
12,1.1647061910480261e-05,90,0.7355009913444519,0.6585390567779541,,
13,,97,,,0.5991935729980469,0.6707180142402649
13,1.2925307601108216e-05,97,0.7437752485275269,0.6533017754554749,,
14,,104,,,0.6070564985275269,0.6650258302688599
14,1.4291535080701578e-05,104,0.7355010509490967,0.6495743989944458,,
15,,111,,,0.5830645561218262,0.6611101627349854
15,1.5742669347673655e-05,111,0.7404857873916626,0.6445053219795227,,
16,,118,,,0.5973790287971497,0.6532174944877625
16,1.7275442587560974e-05,118,0.7325152158737183,0.6410729885101318,,
17,,125,,,0.5848790407180786,0.6491028070449829
17,1.8886405086959712e-05,125,0.7356781959533691,0.6342223882675171,,
18,,132,,,0.5618951320648193,0.640608012676239
18,2.0571924324030988e-05,132,0.7402075529098511,0.629341721534729,,
19,,139,,,0.5743951797485352,0.6383379697799683
19,2.2328211343847215e-05,139,0.7379048466682434,0.6243971586227417,,
20,,146,,,0.5824596881866455,0.6354400515556335
20,2.4151308025466278e-05,146,0.7352226972579956,0.6183862686157227,,
21,,153,,,0.5933468341827393,0.6340046525001526
21,2.603711254778318e-05,153,0.7317054271697998,0.6155465245246887,,
22,,160,,,0.5754032731056213,0.6283044219017029
22,2.7981373932561837e-05,160,0.7398279309272766,0.6082726716995239,,
23,,167,,,0.5804435610771179,0.6264287233352661
23,2.9979719329276122e-05,167,0.7449898719787598,0.6032202243804932,,
24,,174,,,0.5881048440933228,0.6275606155395508
24,3.2027644920162857e-05,174,0.742813766002655,0.601660430431366,,
25,,181,,,0.6207661628723145,0.6304057836532593
25,3.412054866203107e-05,181,0.7492156028747559,0.5949177742004395,,
26,,188,,,0.6245967745780945,0.6243473887443542
26,3.625369936344214e-05,188,0.7540738582611084,0.5905585289001465,,
27,,195,,,0.60544353723526,0.613075315952301
27,3.842230944428593e-05,195,0.7491649389266968,0.5890970230102539,,
28,,202,,,0.6205645203590393,0.611010730266571
28,4.0621500374982134e-05,202,0.7591851949691772,0.5823401808738708,,
29,,209,,,0.6276209354400635,0.6185106635093689
29,4.2846299038501456e-05,209,0.7612854242324829,0.5750814080238342,,
30,,216,,,0.6391128897666931,0.6157779097557068
30,4.509171412792057e-05,216,0.7625758647918701,0.5744554996490479,,
31,,223,,,0.6395161151885986,0.6019812226295471
31,4.735268157674e-05,223,0.7656629681587219,0.5705022811889648,,
