epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,8,,,,,,,,0.6358871459960938,0.6803955435752869
0,4.0003255890042055e-06,8,0.5552126169204712,0.5025316476821899,0.6941463947296143,0.02500000037252903,1.379341721534729,0.68519526720047,1.379341721534729,,
1,,17,,,,,,,,0.6479839086532593,0.6704483032226562
1,4.006722974736476e-06,17,0.5979124307632446,0.5096487998962402,0.6922659277915955,0.05000000074505806,1.3693559169769287,0.6770899891853333,1.3693559169769287,,
2,,26,,,,,,,,0.6919354796409607,0.6587413549423218
2,4.024613645015052e-06,26,0.6092485189437866,0.5155187249183655,0.688671886920929,0.07499998807907104,1.361082673072815,0.6724108457565308,1.361082673072815,,
3,,35,,,,,,,,0.6610887050628662,0.6578478813171387
3,4.053995780850528e-06,35,0.6155743598937988,0.5555589199066162,0.6903561949729919,0.10000000149011612,1.356951117515564,0.6665949821472168,1.356951117515564,,
4,,44,,,,,,,,0.6453629732131958,0.6618764400482178
4,4.094861196790589e-06,44,0.615043044090271,0.5245401859283447,0.692249059677124,0.125,1.360798954963684,0.6685497164726257,1.360798954963684,,
5,,53,,,,,,,,0.6840726137161255,0.6595693230628967
5,4.147197614656761e-06,53,0.6262651681900024,0.4904744625091553,0.6981948018074036,0.1499999761581421,1.3585530519485474,0.6603582501411438,1.3585530519485474,,
6,,62,,,,,,,,0.6947580575942993,0.6603339910507202
6,4.210995030007325e-06,62,0.6271634101867676,0.4349193274974823,0.7047737836837769,0.17500001192092896,1.3635590076446533,0.6587852835655212,1.3635590076446533,,
7,,71,,,,,,,,0.7276209592819214,0.6438384652137756
7,4.286238890927052e-06,71,0.6617535352706909,0.3341822028160095,0.7173702120780945,0.20000000298023224,1.3673080205917358,0.6499377489089966,1.3673080205917358,,
8,,80,,,,,,,,0.6969757676124573,0.6479092240333557
8,4.372909643279854e-06,80,0.6744433641433716,0.32669544219970703,0.7261765599250793,0.20000000298023224,1.3663063049316406,0.6401296854019165,1.3663063049316406,,
9,,89,,,,,,,,0.686693549156189,0.6425212621688843
9,4.470987278182292e-06,89,0.6844509243965149,0.2411072701215744,0.742428719997406,0.20000000298023224,1.3825466632843018,0.6401176452636719,1.3825466632843018,,
10,,98,,,,,,,,0.6594758033752441,0.6354926824569702
10,4.5804481487721205e-06,98,0.6916877627372742,0.1924639493227005,0.7559416890144348,0.20000000298023224,1.396146535873413,0.640204906463623,1.396146535873413,,
11,,107,,,,,,,,0.66411292552948,0.6404777765274048
11,4.7012645154609345e-06,107,0.7096027135848999,0.11842901259660721,0.7723295092582703,0.20000000298023224,1.4100987911224365,0.6377694010734558,1.4100987911224365,,
12,,116,,,,,,,,0.6854838728904724,0.627504825592041
12,4.83340863866033e-06,116,0.7109691500663757,0.0933847576379776,0.7882670760154724,0.20000000298023224,1.4226574897766113,0.6343905925750732,1.4226574897766113,,
13,,125,,,,,,,,0.6774193048477173,0.6280743479728699
13,4.9768509597925e-06,125,0.7309210300445557,0.06054756045341492,0.8086925745010376,0.20000000298023224,1.4357349872589111,0.627042293548584,1.4357349872589111,,
14,,134,,,,,,,,0.6546370983123779,0.6318923234939575
14,5.1315560085640755e-06,134,0.7377277612686157,0.028431028127670288,0.8287822008132935,0.20000000298023224,1.4508806467056274,0.6220985054969788,1.4508806467056274,,
15,,143,,,,,,,,0.6887096762657166,0.6215871572494507
15,5.297480583976721e-06,143,0.7232160568237305,0.024043524637818336,0.8467791676521301,0.20000000298023224,1.4673436880111694,0.6205644011497498,1.4673436880111694,,
16,,152,,,,,,,,0.6669355034828186,0.6258324980735779
16,5.4745951274526305e-06,152,0.7420040369033813,0.009801872074604034,0.8679298162460327,0.20000000298023224,1.4787817001342773,0.6108519434928894,1.4787817001342773,,
17,,161,,,,,,,,0.6838709712028503,0.6238757371902466
17,5.662850071530556e-06,161,0.7405111789703369,0.014742014929652214,0.8857650756835938,0.20000000298023224,1.4918984174728394,0.6061331033706665,1.4918984174728394,,
18,,170,,,,,,,,0.6862902641296387,0.6040087938308716
18,5.862203579454217e-06,170,0.7419787645339966,0.013689013198018074,0.9107078909873962,0.20000000298023224,1.5129523277282715,0.6022445559501648,1.5129523277282715,,
19,,179,,,,,,,,0.7040322422981262,0.608794093132019
19,6.072606993257068e-06,179,0.7440536022186279,0.00754650728777051,0.9292709231376648,0.20000000298023224,1.5297198295593262,0.6004487872123718,1.5297198295593262,,
20,,188,,,,,,,,0.6848790645599365,0.6067331433296204
20,6.2940112002252135e-06,188,0.742813766002655,0.009801872074604034,0.9497137665748596,0.20000000298023224,1.5460519790649414,0.5963380336761475,1.5460519790649414,,
21,,197,,,,,,,,0.6546370983123779,0.6098552942276001
21,6.526358902192442e-06,197,0.7598937153816223,0.010179010219871998,0.9660553932189941,0.20000000298023224,1.5532035827636719,0.5871480107307434,1.5532035827636719,,
22,,206,,,,,,,,0.6959677338600159,0.5979768633842468
22,6.769597803213401e-06,206,0.7461032867431641,0.01238209754228592,0.9830560684204102,0.20000000298023224,1.5705736875534058,0.5875177979469299,1.5705736875534058,,
23,,215,,,,,,,,0.6919354796409607,0.5992494821548462
23,7.023669695627177e-06,215,0.7483805418014526,0.004914004821330309,0.9986921548843384,0.20000000298023224,1.5821255445480347,0.5834334492683411,1.5821255445480347,,
24,,224,,,,,,,,0.680443525314331,0.5990833044052124
24,7.288515462278156e-06,224,0.7563512325286865,0.004887866321951151,1.0168877840042114,0.20000000298023224,1.5951858758926392,0.5782979130744934,1.5951858758926392,,
25,,233,,,,,,,,0.6899193525314331,0.5868284702301025
25,7.5640659815690015e-06,233,0.7509362697601318,0.006493506487458944,1.0329968929290771,0.20000000298023224,1.6126936674118042,0.5796965956687927,1.6126936674118042,,
