,,count,roc_auc_score,average_precision_score,f1_score,p_value
exp20c_abmil_dann_w020_long,0,87,0.6138087418875596,0.48036098082642287,0.0,0.004220706323462083
exp20c_abmil_dann_w020_long,1,147,0.6138087418875596,0.7297483234216359,0.7716535433070866,0.004220704937992042
