epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,,0.5463114976882935,0.6954470276832581
0,4.002022251370363e-06,6,0.3999496102333069,0.6099094152450562,0.6879926919937134,0.02500000223517418,1.3914772272109985,0.7034846544265747,1.3914772272109985,,
1,,13,,,,,,,,0.5528688430786133,0.695696234703064
1,4.04044385504676e-06,13,0.4204888939857483,0.6032354831695557,0.6873989701271057,0.05000000447034836,1.3891308307647705,0.7017320394515991,1.3891308307647705,,
2,,20,,,,,,,,0.5663934350013733,0.6939095854759216
2,4.147566869505681e-06,20,0.4425655007362366,0.6195662021636963,0.687460720539093,0.07499999552965164,1.3872336149215698,0.6997729539871216,1.3872336149215698,,
3,,27,,,,,,,,0.588524580001831,0.6912862658500671
3,4.3232384996372275e-06,27,0.4473286271095276,0.6046585440635681,0.6877251267433167,0.10000000894069672,1.3867459297180176,0.6990209221839905,1.3867459297180176,,
4,,34,,,,,,,,0.6008197069168091,0.6897794008255005
4,4.5672063606616575e-06,34,0.48268014192581177,0.6457975506782532,0.6851443648338318,0.125,1.3814667463302612,0.6963222622871399,1.3814667463302612,,
5,,41,,,,,,,,0.6278688907623291,0.6872157454490662
5,4.8791207518661395e-06,41,0.5014868974685669,0.6188620328903198,0.6864046454429626,0.14999999105930328,1.3811594247817993,0.6947548985481262,1.3811594247817993,,
6,,48,,,,,,,,0.6504098176956177,0.6852002143859863
6,5.258536020846805e-06,48,0.5186176896095276,0.6236547231674194,0.6860653758049011,0.17499998211860657,1.379766821861267,0.6937013268470764,1.379766821861267,,
7,,55,,,,,,,,0.6609631180763245,0.6835806965827942
7,5.704908289771993e-06,55,0.5497227907180786,0.5938351154327393,0.6878349184989929,0.20000001788139343,1.3790342807769775,0.6911994218826294,1.3790342807769775,,
8,,62,,,,,,,,0.6860655546188354,0.6810634136199951
8,6.217596819624305e-06,62,0.5637096762657166,0.5454986691474915,0.690163791179657,0.20000001788139343,1.3800270557403564,0.6898631453514099,1.3800270557403564,,
9,,69,,,,,,,,0.7086065411567688,0.6787465214729309
9,6.795869012421463e-06,69,0.586693525314331,0.522500216960907,0.6917051672935486,0.20000001788139343,1.3798953294754028,0.688190221786499,1.3798953294754028,,
10,,76,,,,,,,,0.7266393899917603,0.6765410304069519
10,7.438894499500748e-06,76,0.6204888820648193,0.48527517914772034,0.6940736770629883,0.20000001788139343,1.3793249130249023,0.6852512955665588,1.3793249130249023,,
11,,83,,,,,,,,0.7327868938446045,0.6755537986755371
