epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,9,,,,,0.5767335891723633,0.6943191289901733
0,4.000795797765022e-06,9,0.5121852159500122,0.6935553550720215,0.6935553550720215,0.6935553550720215,,
1,,19,,,,,0.5907540917396545,0.6922392845153809
1,4.028628154628677e-06,19,0.537943422794342,0.6910696029663086,0.6910696029663086,0.6910696029663086,,
2,,29,,,,,0.6030693054199219,0.6906543970108032
2,4.10891743740649e-06,29,0.5257282853126526,0.6925749778747559,0.6925749778747559,0.6925749778747559,,
3,,39,,,,,0.6159529685974121,0.6892180442810059
3,4.241574970365036e-06,39,0.5405275821685791,0.6909471750259399,0.6909471750259399,0.6909471750259399,,
4,,49,,,,,0.6187949776649475,0.6879841685295105
4,4.426456598594086e-06,49,0.5506131649017334,0.689974844455719,0.689974844455719,0.689974844455719,,
5,,59,,,,,0.6267525553703308,0.6867033243179321
5,4.663357685785741e-06,59,0.5712986588478088,0.6881831288337708,0.6881831288337708,0.6881831288337708,,
6,,69,,,,,0.6305418610572815,0.6859196424484253
6,4.9520212996867485e-06,69,0.5799964070320129,0.6872028112411499,0.6872028112411499,0.6872028112411499,,
7,,79,,,,,0.6354680061340332,0.6839205026626587
7,5.292130481393542e-06,79,0.572124183177948,0.6877689361572266,0.6877689361572266,0.6877689361572266,,
8,,89,,,,,0.6430466175079346,0.6820157170295715
8,5.6833150665625e-06,89,0.5968295335769653,0.684707522392273,0.684707522392273,0.684707522392273,,
9,,99,,,,,0.6475937962532043,0.6804479360580444
9,6.125146228441736e-06,99,0.593431830406189,0.6852911710739136,0.6852911710739136,0.6852911710739136,,
10,,109,,,,,0.6523303985595703,0.6790082454681396
10,6.617139206355205e-06,109,0.608446478843689,0.683310329914093,0.683310329914093,0.683310329914093,,
11,,119,,,,,0.6566881537437439,0.677865207195282
11,7.158759217418265e-06,119,0.6106598377227783,0.6821118593215942,0.6821118593215942,0.6821118593215942,,
12,,129,,,,,0.6582038998603821,0.6761496067047119
12,7.74941327108536e-06,129,0.616294801235199,0.681225597858429,0.681225597858429,0.681225597858429,,
13,,139,,,,,0.6625615358352661,0.6745683550834656
13,8.388453352381475e-06,139,0.6220494508743286,0.6802768111228943,0.6802768111228943,0.6802768111228943,,
14,,149,,,,,0.6644562482833862,0.673242449760437
14,9.075182788365055e-06,149,0.6167733669281006,0.6810678839683533,0.6810678839683533,0.6810678839683533,,
15,,159,,,,,0.6665403842926025,0.670806348323822
15,9.80884851742303e-06,159,0.6354848146438599,0.6774834990501404,0.6774834990501404,0.6774834990501404,,
16,,169,,,,,0.6697613000869751,0.6695440411567688
16,1.058865018421784e-05,169,0.6493748426437378,0.6752888560295105,0.6752888560295105,0.6752888560295105,,
17,,179,,,,,0.6735506057739258,0.6674776077270508
17,1.1413735592213925e-05,179,0.645295262336731,0.6750165820121765,0.6750165820121765,0.6750165820121765,,
18,,189,,,,,0.6777188777923584,0.66451096534729
18,1.2283202522667125e-05,189,0.6548782587051392,0.6728134751319885,0.6728134751319885,0.6728134751319885,,
19,,199,,,,,0.680939793586731,0.6610257625579834
19,1.3196094187151175e-05,199,0.6529999375343323,0.6724686622619629,0.6724686622619629,0.6724686622619629,,
20,,209,,,,,0.6820765733718872,0.6588176488876343
20,1.415142287441995e-05,209,0.6633845567703247,0.6698392629623413,0.6698392629623413,0.6698392629623413,,
21,,219,,,,,0.6849185228347778,0.6569157838821411
21,1.5148134480114095e-05,219,0.6567566394805908,0.6704698801040649,0.6704698801040649,0.6704698801040649,,
22,,229,,,,,0.6906024813652039,0.656359076499939
22,1.61851457960438e-05,229,0.6644134521484375,0.6673628091812134,0.6673628091812134,0.6673628091812134,,
23,,239,,,,,0.6911709308624268,0.6566177010536194
23,1.7261319953831844e-05,239,0.6715798377990723,0.6642398834228516,0.6642398834228516,0.6642398834228516,,
24,,249,,,,,0.6985600590705872,0.6543649435043335
24,1.8375478248344734e-05,249,0.6847878694534302,0.6610102653503418,0.6610102653503418,0.6610102653503418,,
25,,259,,,,,0.7008336186408997,0.6524492502212524
25,1.95264055946609e-05,259,0.6885446310043335,0.6594009399414062,0.6594009399414062,0.6594009399414062,,
26,,269,,,,,0.709549069404602,0.6475832462310791
26,2.071284325211309e-05,269,0.6930310726165771,0.6572481989860535,0.6572481989860535,0.6572481989860535,,
27,,279,,,,,0.7148541212081909,0.6431432366371155
27,2.193349428125657e-05,279,0.6991326212882996,0.6539744734764099,0.6539744734764099,0.6539744734764099,,
28,,289,,,,,0.7186434268951416,0.6350346803665161
28,2.3187018086900935e-05,289,0.7027935981750488,0.650720477104187,0.650720477104187,0.650720477104187,,
29,,299,,,,,0.7243274450302124,0.6371603608131409
29,2.447205042699352e-05,299,0.7006879448890686,0.6499534249305725,0.6499534249305725,0.6499534249305725,,
30,,309,,,,,0.7197802066802979,0.6361677646636963
30,2.578718340373598e-05,309,0.7062032222747803,0.6468906998634338,0.6468906998634338,0.6468906998634338,,
31,,319,,,,,0.7235695123672485,0.631654679775238
31,2.7130985472467728e-05,319,0.7098163366317749,0.6429435014724731,0.6429435014724731,0.6429435014724731,,
