,roc_auc_score,roc_auc_score,roc_auc_score,average_precision_score,average_precision_score,average_precision_score,f1_score,f1_score,f1_score,count
,mean,95%_low,95%_high,mean,95%_low,95%_high,mean,95%_low,95%_high,sum
0,0.7348162347964042,0.7073661982998832,0.7622662712929252,0.5747416248292416,0.5108284605889425,0.6386547890695408,0.6276344693047399,0.5708799307227619,0.6843890078867179,200.0
1,0.734816234796404,0.707366198299883,0.762266271292925,0.8424447940511129,0.8242373857243914,0.8606522023778345,0.712066477583719,0.6839067701789977,0.7402261849884403,309.0
