epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.4673386812210083,0.36287498474121094
0,4.0030536183621734e-06,6,0.39334574341773987,,
1,,13,,0.48991936445236206,0.33984217047691345
1,4.063194410264259e-06,13,0.36125490069389343,,
2,,20,,0.5362902879714966,0.3297947645187378
2,4.2312722143833525e-06,20,0.34286385774612427,,
3,,27,,0.585080623626709,0.33074241876602173
3,4.506909135670867e-06,27,0.32776734232902527,,
4,,34,,0.6169354915618896,0.33700889348983765
4,4.889483989245491e-06,34,0.3258317708969116,,
5,,41,,0.63669353723526,0.3435453772544861
5,5.3781350288772956e-06,41,0.32764625549316406,,
6,,48,,0.6536290645599365,0.3416369557380676
6,5.971763130219188e-06,48,0.3273051381111145,,
7,,55,,0.6661289930343628,0.33412283658981323
7,6.66903088131221e-06,55,0.32562705874443054,,
8,,62,,0.6774193048477173,0.3244454562664032
8,7.468368494301103e-06,62,0.3197363018989563,,
9,,69,,0.6834677457809448,0.3186072111129761
9,8.367976079171058e-06,69,0.3164827227592468,,
10,,76,,0.6879032850265503,0.3144982159137726
10,9.365828191221226e-06,76,0.3152686655521393,,
11,,83,,0.6891129016876221,0.31132134795188904
11,1.0459676559548825e-05,83,0.310770183801651,,
12,,90,,0.6887096762657166,0.30961957573890686
12,1.1647061910480261e-05,90,0.31014925241470337,,
13,,97,,0.6923387050628662,0.3085297644138336
13,1.2925307601108216e-05,97,0.30456337332725525,,
14,,104,,0.6963709592819214,0.3092305362224579
14,1.4291535080701578e-05,104,0.3035927712917328,,
15,,111,,0.7052419185638428,0.30104026198387146
15,1.5742669347673655e-05,111,0.2964901626110077,,
16,,118,,0.7133064270019531,0.29389235377311707
16,1.7275442587560974e-05,118,0.29656970500946045,,
17,,125,,0.7165322303771973,0.29182296991348267
17,1.8886405086959712e-05,125,0.2902311384677887,,
18,,132,,0.7181451320648193,0.2892759442329407
18,2.0571924324030988e-05,132,0.2887308895587921,,
19,,139,,0.7213709354400635,0.2826954424381256
19,2.2328211343847215e-05,139,0.2819215655326843,,
20,,146,,0.7270160913467407,0.27978819608688354
20,2.4151308025466278e-05,146,0.27868103981018066,,
21,,153,,0.7298387289047241,0.28114989399909973
21,2.603711254778318e-05,153,0.2738761901855469,,
22,,160,,0.7298387289047241,0.2774437963962555
22,2.7981373932561837e-05,160,0.26950138807296753,,
23,,167,,0.7387096881866455,0.2848952114582062
23,2.9979719329276122e-05,167,0.2646521329879761,,
24,,174,,0.73427414894104,0.2775188088417053
24,3.2027644920162857e-05,174,0.26430538296699524,,
25,,181,,0.739112913608551,0.28107360005378723
25,3.412054866203107e-05,181,0.2609682083129883,,
26,,188,,0.7395161390304565,0.2830972373485565
26,3.625369936344214e-05,188,0.2563096582889557,,
27,,195,,0.7475806474685669,0.27836114168167114
27,3.842230944428593e-05,195,0.25403767824172974,,
28,,202,,0.7556451559066772,0.2788267731666565
28,4.0621500374982134e-05,202,0.24852895736694336,,
29,,209,,0.750806450843811,0.27807608246803284
29,4.2846299038501456e-05,209,0.24592718482017517,,
30,,216,,0.749193549156189,0.2925034463405609
30,4.509171412792057e-05,216,0.24293392896652222,,
31,,223,,0.7495968341827393,0.27917203307151794
31,4.735268157674e-05,223,0.24693016707897186,,
