epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.23306450247764587,0.7124193906784058
0,4.0030536183621734e-06,6,0.4359058737754822,0.7209399938583374,,
1,,13,,,0.49395161867141724,0.696716845035553
1,4.063194410264259e-06,13,0.5114878416061401,0.696665346622467,,
2,,20,,,0.45967739820480347,0.7142733335494995
2,4.2312722143833525e-06,20,0.5603492259979248,0.6875081062316895,,
3,,27,,,0.5629032850265503,0.7055241465568542
3,4.506909135670867e-06,27,0.6265687942504883,0.6804125905036926,,
4,,34,,,0.676612913608551,0.6875216364860535
4,4.889483989245491e-06,34,0.6412448883056641,0.6768261194229126,,
5,,41,,,0.6326613426208496,0.6780287623405457
5,5.3781350288772956e-06,41,0.648987889289856,0.6709579825401306,,
6,,48,,,0.6778225898742676,0.6580833196640015
6,5.971763130219188e-06,48,0.6877530813217163,0.6635113954544067,,
7,,55,,,0.732661247253418,0.6416344046592712
7,6.66903088131221e-06,55,0.7317307591438293,0.6491114497184753,,
8,,62,,,0.7217742204666138,0.6314266920089722
8,7.468368494301103e-06,62,0.7334260940551758,0.6467264294624329,,
9,,69,,,0.7705645561218262,0.6155363917350769
9,8.367976079171058e-06,69,0.7789979577064514,0.6286890506744385,,
10,,76,,,0.7552419304847717,0.6091459393501282
10,9.365828191221226e-06,76,0.7629048824310303,0.6210271120071411,,
11,,83,,,0.7528226375579834,0.610117495059967
11,1.0459676559548825e-05,83,0.7702429294586182,0.6090285778045654,,
12,,90,,,0.7645161151885986,0.5853038430213928
12,1.1647061910480261e-05,90,0.7776315808296204,0.5944585800170898,,
13,,97,,,0.7822580337524414,0.5564050674438477
13,1.2925307601108216e-05,97,0.8018724918365479,0.572752058506012,,
14,,104,,,0.766532301902771,0.5605139136314392
14,1.4291535080701578e-05,104,0.7949392795562744,0.5631555914878845,,
15,,111,,,0.7326613068580627,0.5726670026779175
15,1.5742669347673655e-05,111,0.8118420839309692,0.5380922555923462,,
16,,118,,,0.7346774339675903,0.5538126826286316
16,1.7275442587560974e-05,118,0.832312822341919,0.5200411081314087,,
17,,125,,,0.7487903833389282,0.5471493601799011
17,1.8886405086959712e-05,125,0.8356781005859375,0.5058358311653137,,
18,,132,,,0.7306451797485352,0.5606516599655151
18,2.0571924324030988e-05,132,0.8459261059761047,0.4896279573440552,,
19,,139,,,0.7173386812210083,0.5938852429389954
19,2.2328211343847215e-05,139,0.8601973056793213,0.47263821959495544,,
20,,146,,,0.7370967864990234,0.5606160163879395
20,2.4151308025466278e-05,146,0.8761639595031738,0.4467047154903412,,
21,,153,,,0.7149193286895752,0.5801020264625549
21,2.603711254778318e-05,153,0.8811993598937988,0.4380558729171753,,
22,,160,,,0.7157257795333862,0.5993497967720032
22,2.7981373932561837e-05,160,0.9057945013046265,0.40678173303604126,,
23,,167,,,0.7254031896591187,0.6173768043518066
23,2.9979719329276122e-05,167,0.9063512086868286,0.3932090997695923,,
24,,174,,,0.7076612710952759,0.6560748815536499
24,3.2027644920162857e-05,174,0.924620509147644,0.3608485162258148,,
25,,181,,,0.7112903594970703,0.669589638710022
25,3.412054866203107e-05,181,0.9348937273025513,0.3368493616580963,,
26,,188,,,0.7241935729980469,0.755099892616272
26,3.625369936344214e-05,188,0.9401062726974487,0.31491756439208984,,
27,,195,,,0.727419376373291,0.715751051902771
27,3.842230944428593e-05,195,0.9489372372627258,0.2920858860015869,,
28,,202,,,0.7213709950447083,0.8040916323661804
28,4.0621500374982134e-05,202,0.9624240398406982,0.2574317753314972,,
29,,209,,,0.7060483694076538,0.9245054125785828
29,4.2846299038501456e-05,209,0.9690283536911011,0.23155540227890015,,
30,,216,,,0.71088707447052,0.9129980206489563
30,4.509171412792057e-05,216,0.9698886871337891,0.22082121670246124,,
31,,223,,,0.7096773982048035,0.9836668372154236
31,4.735268157674e-05,223,0.9853998422622681,0.1691257357597351,,
