epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.4741935431957245,0.6876035928726196
0,4.0030536183621734e-06,6,0.7121448516845703,,
1,,13,,0.5072580575942993,0.6708493828773499
1,4.063194410264259e-06,13,0.6828784346580505,,
2,,20,,0.5560483932495117,0.6704328060150146
2,4.2312722143833525e-06,20,0.6720993518829346,,
3,,27,,0.603225827217102,0.6745742559432983
3,4.506909135670867e-06,27,0.6596466898918152,,
4,,34,,0.6322580575942993,0.6753830909729004
4,4.889483989245491e-06,34,0.6665734052658081,,
5,,41,,0.6580644845962524,0.6746180057525635
5,5.3781350288772956e-06,41,0.6581275463104248,,
6,,48,,0.6725805997848511,0.6656637191772461
6,5.971763130219188e-06,48,0.6584089398384094,,
7,,55,,0.6907258033752441,0.6537850499153137
7,6.66903088131221e-06,55,0.6450052261352539,,
8,,62,,0.6951613426208496,0.6425467133522034
8,7.468368494301103e-06,62,0.639214038848877,,
9,,69,,0.6963709592819214,0.6361414790153503
9,8.367976079171058e-06,69,0.6430151462554932,,
10,,76,,0.6971774101257324,0.6302610039710999
10,9.365828191221226e-06,76,0.633128821849823,,
11,,83,,0.6959677934646606,0.6248160004615784
11,1.0459676559548825e-05,83,0.6214880347251892,,
12,,90,,0.6979838609695435,0.6189645528793335
12,1.1647061910480261e-05,90,0.6189106106758118,,
13,,97,,0.7024194002151489,0.614669680595398
13,1.2925307601108216e-05,97,0.6085641384124756,,
14,,104,,0.7076612710952759,0.6076077818870544
14,1.4291535080701578e-05,104,0.6062804460525513,,
15,,111,,0.711693525314331,0.6015206575393677
15,1.5742669347673655e-05,111,0.5969700217247009,,
16,,118,,0.7145161628723145,0.5933709740638733
16,1.7275442587560974e-05,118,0.5949386358261108,,
17,,125,,0.7193548679351807,0.5869888663291931
17,1.8886405086959712e-05,125,0.5862478017807007,,
18,,132,,0.7229838371276855,0.5856006741523743
18,2.0571924324030988e-05,132,0.574778139591217,,
19,,139,,0.725806474685669,0.5803444981575012
19,2.2328211343847215e-05,139,0.5713085532188416,,
20,,146,,0.7330645322799683,0.5719761848449707
20,2.4151308025466278e-05,146,0.5638614296913147,,
21,,153,,0.7346774339675903,0.5694810748100281
21,2.603711254778318e-05,153,0.5537561774253845,,
22,,160,,0.7370967864990234,0.5676108598709106
22,2.7981373932561837e-05,160,0.5427405834197998,,
23,,167,,0.7415322661399841,0.5691410303115845
23,2.9979719329276122e-05,167,0.5392830967903137,,
24,,174,,0.7439516186714172,0.568804144859314
24,3.2027644920162857e-05,174,0.5267722010612488,,
25,,181,,0.7399193048477173,0.571850597858429
25,3.412054866203107e-05,181,0.5281563997268677,,
26,,188,,0.7411290407180786,0.5737493634223938
26,3.625369936344214e-05,188,0.5209294557571411,,
27,,195,,0.7479838728904724,0.5713437795639038
27,3.842230944428593e-05,195,0.516130805015564,,
28,,202,,0.7524193525314331,0.5686873197555542
28,4.0621500374982134e-05,202,0.5148045420646667,,
29,,209,,0.7540322542190552,0.6069970726966858
29,4.2846299038501456e-05,209,0.5202509164810181,,
30,,216,,0.7540322542190552,0.6010338068008423
30,4.509171412792057e-05,216,0.5277141332626343,,
31,,223,,0.7455645203590393,0.578468918800354
31,4.735268157674e-05,223,0.5341154932975769,,
