,,count,roc_auc_score,average_precision_score,f1_score,p_value
exp18b_abmil_coral_w020,0,87,0.6002814919071077,0.47175974725527975,0.0,0.011432496226610295
exp18b_abmil_coral_w020,1,147,0.6002814919071076,0.7292424361151026,0.7716535433070866,0.011432465906491352
