epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.5596774220466614,0.7134164571762085
0,4.0030536183621734e-06,6,0.5912449359893799,0.698081374168396,,
1,,13,,,0.57419353723526,0.6817307472229004
1,4.063194410264259e-06,13,0.5356781482696533,0.6937595009803772,,
2,,20,,,0.6056451797485352,0.6707605719566345
2,4.2312722143833525e-06,20,0.5533654093742371,0.6897522807121277,,
3,,27,,,0.6346774101257324,0.6641329526901245
3,4.506909135670867e-06,27,0.580389678478241,0.6849063634872437,,
4,,34,,,0.6459677219390869,0.6614919304847717
4,4.889483989245491e-06,34,0.6213056445121765,0.6777418255805969,,
5,,41,,,0.6616935729980469,0.655250608921051
5,5.3781350288772956e-06,41,0.6605262756347656,0.6704703569412231,,
6,,48,,,0.6681451797485352,0.6530376672744751
6,5.971763130219188e-06,48,0.6714321374893188,0.6673802733421326,,
7,,55,,,0.6770161390304565,0.648762583732605
7,6.66903088131221e-06,55,0.6861841678619385,0.6604323983192444,,
8,,62,,,0.6818548440933228,0.6446436047554016
8,7.468368494301103e-06,62,0.6904352307319641,0.6587011814117432,,
9,,69,,,0.6875,0.6371846199035645
9,8.367976079171058e-06,69,0.7046305537223816,0.6507980823516846,,
10,,76,,,0.6870968341827393,0.6324236392974854
10,9.365828191221226e-06,76,0.7061994075775146,0.6452013850212097,,
11,,83,,,0.6923387050628662,0.6257025003433228
11,1.0459676559548825e-05,83,0.6949899196624756,0.6438844799995422,,
12,,90,,,0.6967741847038269,0.6163015961647034
12,1.1647061910480261e-05,90,0.7037196159362793,0.6351345181465149,,
13,,97,,,0.7006048560142517,0.6079116463661194
13,1.2925307601108216e-05,97,0.7415992021560669,0.617206335067749,,
14,,104,,,0.7052419781684875,0.6016419529914856
14,1.4291535080701578e-05,104,0.7326416969299316,0.6136252880096436,,
15,,111,,,0.7205644845962524,0.6022400856018066
15,1.5742669347673655e-05,111,0.7231781482696533,0.6106306314468384,,
16,,118,,,0.7241935729980469,0.5904741883277893
16,1.7275442587560974e-05,118,0.7376518249511719,0.5969929099082947,,
17,,125,,,0.7254031896591187,0.5774189829826355
17,1.8886405086959712e-05,125,0.7360830307006836,0.5955624580383301,,
18,,132,,,0.7233871221542358,0.5985761284828186
18,2.0571924324030988e-05,132,0.7412955164909363,0.5832661390304565,,
19,,139,,,0.7221773862838745,0.6065698266029358
19,2.2328211343847215e-05,139,0.7344635725021362,0.5895817875862122,,
20,,146,,,0.7294355034828186,0.5682422518730164
20,2.4151308025466278e-05,146,0.7426619529724121,0.5767866969108582,,
21,,153,,,0.7306451797485352,0.6070010662078857
21,2.603711254778318e-05,153,0.7628542184829712,0.561493456363678,,
22,,160,,,0.7350805997848511,0.5747608542442322
22,2.7981373932561837e-05,160,0.7495697736740112,0.5717473030090332,,
23,,167,,,0.7435483932495117,0.6092312932014465
23,2.9979719329276122e-05,167,0.7641953229904175,0.5563622117042542,,
24,,174,,,0.7455645799636841,0.5796397924423218
24,3.2027644920162857e-05,174,0.7828187942504883,0.5469357967376709,,
25,,181,,,0.7475806474685669,0.5885717868804932
25,3.412054866203107e-05,181,0.7852985858917236,0.5401638746261597,,
26,,188,,,0.7483870983123779,0.5886151790618896
26,3.625369936344214e-05,188,0.7842105627059937,0.5353530049324036,,
27,,195,,,0.7536290287971497,0.5900731682777405
27,3.842230944428593e-05,195,0.7930667400360107,0.5307461619377136,,
28,,202,,,0.7520161867141724,0.5947763323783875
28,4.0621500374982134e-05,202,0.8002277612686157,0.5197451114654541,,
29,,209,,,0.7520161271095276,0.5834841728210449
29,4.2846299038501456e-05,209,0.7933451533317566,0.5229945778846741,,
30,,216,,,0.7625000476837158,0.627707302570343
30,4.509171412792057e-05,216,0.8061994314193726,0.5115882158279419,,
31,,223,,,0.7560483813285828,0.6021438837051392
31,4.735268157674e-05,223,0.8077175617218018,0.5097431540489197,,
