epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.4673387408256531,0.363784521818161
0,4.0030536183621734e-06,6,0.3881833553314209,,
1,,13,,0.4927419424057007,0.3397643566131592
1,4.063194410264259e-06,13,0.36122336983680725,,
2,,20,,0.5403226017951965,0.32986390590667725
2,4.2312722143833525e-06,20,0.34506747126579285,,
3,,27,,0.5846773982048035,0.3311150372028351
3,4.506909135670867e-06,27,0.3311685025691986,,
4,,34,,0.6104838848114014,0.3374983072280884
4,4.889483989245491e-06,34,0.32841089367866516,,
5,,41,,0.6362903118133545,0.34445464611053467
5,5.3781350288772956e-06,41,0.3281640410423279,,
6,,48,,0.6499999761581421,0.3456480801105499
6,5.971763130219188e-06,48,0.3273841440677643,,
7,,55,,0.6645160913467407,0.339402973651886
7,6.66903088131221e-06,55,0.32681265473365784,,
8,,62,,0.6758064031600952,0.3280811607837677
8,7.468368494301103e-06,62,0.321787029504776,,
9,,69,,0.6834677457809448,0.319466769695282
9,8.367976079171058e-06,69,0.3193473219871521,,
10,,76,,0.6875,0.31478431820869446
10,9.365828191221226e-06,76,0.31406527757644653,,
11,,83,,0.6891129016876221,0.3120868504047394
11,1.0459676559548825e-05,83,0.3138068914413452,,
12,,90,,0.6875,0.31002840399742126
12,1.1647061910480261e-05,90,0.31091517210006714,,
13,,97,,0.6907258033752441,0.30773231387138367
13,1.2925307601108216e-05,97,0.3041795790195465,,
14,,104,,0.6947580575942993,0.3061332106590271
14,1.4291535080701578e-05,104,0.3027830719947815,,
15,,111,,0.69919353723526,0.3022285997867584
15,1.5742669347673655e-05,111,0.29678016901016235,,
16,,118,,0.6983871459960938,0.2981424033641815
16,1.7275442587560974e-05,118,0.2933160364627838,,
17,,125,,0.704838752746582,0.29231318831443787
17,1.8886405086959712e-05,125,0.2884357273578644,,
18,,132,,0.710080623626709,0.29136329889297485
18,2.0571924324030988e-05,132,0.28606849908828735,,
19,,139,,0.7096774578094482,0.28634539246559143
19,2.2328211343847215e-05,139,0.2809455394744873,,
20,,146,,0.7153226137161255,0.2842158079147339
20,2.4151308025466278e-05,146,0.27607932686805725,,
21,,153,,0.7165322303771973,0.28317466378211975
21,2.603711254778318e-05,153,0.2719673216342926,,
22,,160,,0.7217742204666138,0.2819487452507019
22,2.7981373932561837e-05,160,0.27135100960731506,,
23,,167,,0.7286289930343628,0.2839694023132324
23,2.9979719329276122e-05,167,0.2658037543296814,,
24,,174,,0.7362903356552124,0.2799632251262665
24,3.2027644920162857e-05,174,0.26086854934692383,,
25,,181,,0.7379032373428345,0.2814787030220032
25,3.412054866203107e-05,181,0.2611803412437439,,
26,,188,,0.7362903356552124,0.28145742416381836
26,3.625369936344214e-05,188,0.2537657916545868,,
27,,195,,0.7411290407180786,0.2833063006401062
27,3.842230944428593e-05,195,0.25336378812789917,,
28,,202,,0.7403225898742676,0.28564199805259705
28,4.0621500374982134e-05,202,0.25111785531044006,,
29,,209,,0.7435483932495117,0.2842768430709839
29,4.2846299038501456e-05,209,0.2437618225812912,,
30,,216,,0.7314516305923462,0.290006160736084
30,4.509171412792057e-05,216,0.24358709156513214,,
31,,223,,0.73830646276474,0.29228949546813965
31,4.735268157674e-05,223,0.24090322852134705,,
