epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,9,,,,,0.5549451112747192,0.6851752996444702
0,4.0005338632909115e-06,9,0.5535913705825806,0.6900875568389893,0.6900875568389893,0.6900875568389893,,
1,,19,,,,,0.5633313655853271,0.685359001159668
1,4.018327217636397e-06,19,0.5560095310211182,0.6900290846824646,0.6900290846824646,0.6900290846824646,,
2,,29,,,,,0.5667052268981934,0.6860746145248413
2,4.069561327924021e-06,29,0.5948272943496704,0.6874995231628418,0.6874995231628418,0.6874995231628418,,
3,,39,,,,,0.5824176073074341,0.6853972673416138
3,4.154197540628957e-06,39,0.5623228549957275,0.6893780827522278,0.6893780827522278,0.6893780827522278,,
4,,49,,,,,0.5855022668838501,0.6856035590171814
4,4.272178102837643e-06,49,0.5882012844085693,0.6867214441299438,0.6867214441299438,0.6867214441299438,,
5,,59,,,,,0.5850202441215515,0.6853835582733154
5,4.423422069521621e-06,59,0.6093746423721313,0.6857190132141113,0.6857190132141113,0.6857190132141113,,
6,,69,,,,,0.5835742950439453,0.6847416758537292
6,4.607821665558731e-06,69,0.6079928278923035,0.6849993467330933,0.6849993467330933,0.6849993467330933,,
7,,79,,,,,0.5948525071144104,0.684489905834198
7,4.825250925932778e-06,79,0.607635498046875,0.6851145625114441,0.6851145625114441,0.6851145625114441,,
8,,89,,,,,0.5934065580368042,0.6846514344215393
8,5.075555691291811e-06,89,0.5953900814056396,0.6863952875137329,0.6863952875137329,0.6863952875137329,,
9,,99,,,,,0.60005784034729,0.6846652030944824
9,5.358564067137195e-06,99,0.6093746423721313,0.6845168471336365,0.6845168471336365,0.6845168471336365,,
10,,109,,,,,0.5999614596366882,0.6840134263038635
10,5.674077783623943e-06,109,0.6145920157432556,0.6842619776725769,0.6842619776725769,0.6842619776725769,,
11,,119,,,,,0.6007326245307922,0.6841325759887695
11,6.021874924044823e-06,119,0.6141870021820068,0.683293879032135,0.683293879032135,0.683293879032135,,
12,,129,,,,,0.6010217666625977,0.6829193234443665
12,6.401716291293269e-06,129,0.6441125869750977,0.6802302598953247,0.6802302598953247,0.6802302598953247,,
13,,139,,,,,0.6045883893966675,0.6826000213623047
13,6.813335858169012e-06,139,0.6447409391403198,0.6798446774482727,0.6798446774482727,0.6798446774482727,,
14,,149,,,,,0.5900328159332275,0.6814787983894348
14,7.256446224346291e-06,149,0.6400952935218811,0.6804818511009216,0.6804818511009216,0.6804818511009216,,
15,,159,,,,,0.5862733721733093,0.6804032325744629
15,7.730739525868557e-06,159,0.6572364568710327,0.6777613759040833,0.6777613759040833,0.6777613759040833,,
16,,169,,,,,0.5787546038627625,0.6792596578598022
16,8.235885616159067e-06,169,0.6547588109970093,0.6774005889892578,0.6774005889892578,0.6774005889892578,,
17,,179,,,,,0.5713321566581726,0.6784104108810425
17,8.771530701778829e-06,179,0.6461822986602783,0.6787700057029724,0.6787700057029724,0.6787700057029724,,
18,,189,,,,,0.5765374898910522,0.6772095561027527
18,9.33730279939482e-06,189,0.666706383228302,0.6752820014953613,0.6752820014953613,0.6752820014953613,,
19,,199,,,,,0.5565837621688843,0.6765833497047424
19,9.932806278811768e-06,199,0.6733174324035645,0.6733134984970093,0.6733134984970093,0.6733134984970093,,
20,,209,,,,,0.5721033215522766,0.6765287518501282
20,1.0557627319940366e-05,209,0.6645503044128418,0.6735410690307617,0.6735410690307617,0.6735410690307617,,
21,,219,,,,,0.5573549270629883,0.6747321486473083
21,1.1211331184313167e-05,219,0.6693269610404968,0.6725568175315857,0.6725568175315857,0.6725568175315857,,
22,,229,,,,,0.551571249961853,0.67376309633255
22,1.1893459486600477e-05,229,0.675485372543335,0.6709374189376831,0.6709374189376831,0.6709374189376831,,
23,,239,,,,,0.5641989707946777,0.6708866357803345
23,1.2603540199052077e-05,239,0.6663728356361389,0.6713328957557678,0.6713328957557678,0.6713328957557678,,
24,,249,,,,,0.5536919236183167,0.6669936180114746
24,1.3341076737560797e-05,249,0.6878142356872559,0.6681332588195801,0.6681332588195801,0.6681332588195801,,
25,,259,,,,,0.5635241866111755,0.6662651300430298
25,1.4105557966104243e-05,259,0.6951042413711548,0.6663926839828491,0.6663926839828491,0.6663926839828491,,
26,,269,,,,,0.5594756007194519,0.6649991869926453
26,1.4896445463818964e-05,269,0.701155424118042,0.6638829708099365,0.6638829708099365,0.6638829708099365,,
27,,279,,,,,0.5603432059288025,0.6625596284866333
27,1.571319080539979e-05,279,0.6961286067962646,0.6635450720787048,0.6635450720787048,0.6635450720787048,,
28,,289,,,,,0.5543667078018188,0.6615340113639832
28,1.6555224647163413e-05,289,0.7040023803710938,0.6602561473846436,0.6602561473846436,0.6602561473846436,,
