,roc_auc_score,roc_auc_score,roc_auc_score,average_precision_score,average_precision_score,average_precision_score,f1_score,f1_score,f1_score,count
,mean,95%_low,95%_high,mean,95%_low,95%_high,mean,95%_low,95%_high,sum
0,0.7352445795875198,0.6933033126087009,0.7771858465663386,0.5768176128934055,0.5143134891584111,0.6393217366283999,0.6528613865184674,0.5984649464833031,0.7072578265536317,200.0
1,0.7352445795875199,0.693303312608701,0.7771858465663387,0.8433997741064141,0.8202945079317177,0.8665050402811105,0.6854274835583247,0.6372694921609354,0.733585474955714,309.0
