epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.4096774458885193,0.842362105846405
0,4.0030536183621734e-06,6,0.5043016076087952,0.7940031290054321,,
1,,13,,,0.43770161271095276,0.7700902223587036
1,4.063194410264259e-06,13,0.4768218398094177,0.7423961758613586,,
2,,20,,,0.4495967626571655,0.7226271033287048
2,4.2312722143833525e-06,20,0.4843370318412781,0.7112976312637329,,
3,,27,,,0.42963707447052,0.70392245054245
3,4.506909135670867e-06,27,0.47467106580734253,0.701785683631897,,
4,,34,,,0.4385080635547638,0.6911182999610901
4,4.889483989245491e-06,34,0.47780871391296387,0.7007361650466919,,
5,,41,,,0.44657260179519653,0.6858770251274109
5,5.3781350288772956e-06,41,0.45283401012420654,0.7063013315200806,,
6,,48,,,0.4945564568042755,0.6838272213935852
6,5.971763130219188e-06,48,0.4955971837043762,0.7005146741867065,,
7,,55,,,0.47056451439857483,0.6935594081878662
7,6.66903088131221e-06,55,0.5159159898757935,0.6946132779121399,,
8,,62,,,0.4697580635547638,0.7016572952270508
8,7.468368494301103e-06,62,0.5006579160690308,0.6948475241661072,,
9,,69,,,0.46471771597862244,0.7085545659065247
9,8.367976079171058e-06,69,0.5353997945785522,0.6914279460906982,,
10,,76,,,0.5377016067504883,0.7127548456192017
10,9.365828191221226e-06,76,0.5592358112335205,0.689127504825592,,
11,,83,,,0.5375000238418579,0.6950011849403381
11,1.0459676559548825e-05,83,0.5313765406608582,0.694476842880249,,
12,,90,,,0.5493951439857483,0.6838200688362122
12,1.1647061910480261e-05,90,0.5538524389266968,0.6917387843132019,,
13,,97,,,0.5810483694076538,0.6693748831748962
13,1.2925307601108216e-05,97,0.581047534942627,0.6855728030204773,,
14,,104,,,0.5774193406105042,0.6749171614646912
14,1.4291535080701578e-05,104,0.5961538553237915,0.6833094954490662,,
15,,111,,,0.5987902879714966,0.6764894127845764
15,1.5742669347673655e-05,111,0.6263916492462158,0.6775760054588318,,
16,,118,,,0.633669376373291,0.6694002151489258
16,1.7275442587560974e-05,118,0.6083755493164062,0.6807366609573364,,
17,,125,,,0.6018145084381104,0.6666069030761719
17,1.8886405086959712e-05,125,0.6446355581283569,0.6731360554695129,,
18,,132,,,0.6175403594970703,0.6586782932281494
18,2.0571924324030988e-05,132,0.6396255493164062,0.6734344959259033,,
19,,139,,,0.6401209831237793,0.6667547821998596
19,2.2328211343847215e-05,139,0.6608046293258667,0.6686069965362549,,
20,,146,,,0.6120967864990234,0.6630183458328247
20,2.4151308025466278e-05,146,0.6932692527770996,0.657779335975647,,
21,,153,,,0.647580623626709,0.6438374519348145
21,2.603711254778318e-05,153,0.6778087019920349,0.6599611639976501,,
22,,160,,,0.6556451916694641,0.659016489982605
22,2.7981373932561837e-05,160,0.6705212593078613,0.6581310033798218,,
23,,167,,,0.6655241847038269,0.6318371891975403
23,2.9979719329276122e-05,167,0.6859312057495117,0.6513505578041077,,
24,,174,,,0.6631048321723938,0.6359297037124634
24,3.2027644920162857e-05,174,0.6989119052886963,0.6478827595710754,,
25,,181,,,0.6675403118133545,0.6443566679954529
25,3.412054866203107e-05,181,0.7068066596984863,0.6418570876121521,,
26,,188,,,0.6933467388153076,0.6136347055435181
26,3.625369936344214e-05,188,0.7059716582298279,0.6388015747070312,,
27,,195,,,0.704838752746582,0.6322317719459534
27,3.842230944428593e-05,195,0.7245192527770996,0.6262669563293457,,
28,,202,,,0.7211693525314331,0.6081750392913818
28,4.0621500374982134e-05,202,0.7198127508163452,0.6249988079071045,,
29,,209,,,0.7169355154037476,0.5987973213195801
29,4.2846299038501456e-05,209,0.7053138017654419,0.6408013105392456,,
30,,216,,,0.7028225660324097,0.5937336683273315
30,4.509171412792057e-05,216,0.7717611789703369,0.5979084372520447,,
31,,223,,,0.7183468341827393,0.5846248269081116
31,4.735268157674e-05,223,0.7603491544723511,0.5970476269721985,,
