epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,0.5397177338600159,0.6904256343841553
0,4.001942670583958e-06,6,0.500227689743042,0.6941887736320496,0.6941887736320496,0.6941887736320496,,
1,,13,,,,,0.548588752746582,0.6901149153709412
1,4.040205567434896e-06,13,0.524848222732544,0.6925479769706726,0.6925479769706726,0.6925479769706726,,
2,,20,,,,,0.5518144965171814,0.6895408630371094
2,4.147169875068357e-06,20,0.5244179964065552,0.6920051574707031,0.6920051574707031,0.6920051574707031,,
3,,27,,,,,0.5639113187789917,0.6891144514083862
3,4.322683253121795e-06,27,0.5517459511756897,0.6903337836265564,0.6903337836265564,0.6903337836265564,,
4,,34,,,,,0.5671371221542358,0.6892940402030945
4,4.566494226310169e-06,34,0.5449140071868896,0.6899538636207581,0.6899538636207581,0.6899538636207581,,
5,,41,,,,,0.5836693644523621,0.6888369917869568
5,4.878252639173297e-06,41,0.5570597052574158,0.6891701221466064,0.6891701221466064,0.6891701221466064,,
6,,48,,,,,0.5991935729980469,0.6878109574317932
6,5.25751283930731e-06,48,0.6088056564331055,0.685819685459137,0.685819685459137,0.685819685459137,,
7,,55,,,,,0.6014112830162048,0.6878817677497864
7,5.7037318583752494e-06,55,0.5998988151550293,0.6862081289291382,0.6862081289291382,0.6862081289291382,,
8,,62,,,,,0.6064516305923462,0.6871499419212341
8,6.2162680478650145e-06,62,0.6443825960159302,0.6825281977653503,0.6825281977653503,0.6825281977653503,,
9,,69,,,,,0.6149193048477173,0.6867296695709229
9,6.794390628783731e-06,69,0.6141953468322754,0.6838222146034241,0.6838222146034241,0.6838222146034241,,
10,,76,,,,,0.6199597120285034,0.6856644749641418
10,7.437268777721329e-06,76,0.6344130039215088,0.6810954213142395,0.6810954213142395,0.6810954213142395,,
11,,83,,,,,0.6312500238418579,0.6847939491271973
11,8.143982995534316e-06,83,0.6663967370986938,0.6789472103118896,0.6789472103118896,0.6789472103118896,,
12,,90,,,,,0.6183467507362366,0.6839467883110046
12,8.913521014619619e-06,90,0.694762110710144,0.676291823387146,0.676291823387146,0.676291823387146,,
13,,97,,,,,0.6300403475761414,0.6826218962669373
13,9.744779163156636e-06,97,0.6904605627059937,0.6755208373069763,0.6755208373069763,0.6755208373069763,,
14,,104,,,,,0.6451612710952759,0.6820065379142761
14,1.0636567822075449e-05,104,0.6936488151550293,0.6737109422683716,0.6737109422683716,0.6737109422683716,,
15,,111,,,,,0.6566532254219055,0.6805258393287659
15,1.1587609151320066e-05,111,0.7059463262557983,0.671838641166687,0.671838641166687,0.671838641166687,,
16,,118,,,,,0.6512097120285034,0.677952766418457
16,1.2596541637321934e-05,118,0.7109564542770386,0.6702355742454529,0.6702355742454529,0.6702355742454529,,
17,,125,,,,,0.6421370506286621,0.6762501001358032
17,1.366191736451583e-05,125,0.716371476650238,0.6680867671966553,0.6680867671966553,0.6680867671966553,,
