epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,9,,,,,0.4677727222442627,0.7003353834152222
0,4.000795797765022e-06,9,0.4294792413711548,0.6994544863700867,0.6994544863700867,0.6994544863700867,,
1,,19,,,,,0.4726353883743286,0.6998568177223206
1,4.028628154628677e-06,19,0.45346394181251526,0.6979639530181885,0.6979639530181885,0.6979639530181885,,
2,,29,,,,,0.4877955913543701,0.6988341808319092
2,4.10891743740649e-06,29,0.4555184245109558,0.6977710127830505,0.6977710127830505,0.6977710127830505,,
3,,39,,,,,0.4951373040676117,0.6974427700042725
3,4.241574970365036e-06,39,0.48145008087158203,0.6957209706306458,0.6957209706306458,0.6957209706306458,,
4,,49,,,,,0.5043859481811523,0.6959472894668579
4,4.426456598594086e-06,49,0.47388917207717896,0.6961644887924194,0.6961644887924194,0.6961644887924194,,
5,,59,,,,,0.5085812211036682,0.6938287615776062
5,4.663357685785741e-06,59,0.5058140158653259,0.6941373944282532,0.6941373944282532,0.6941373944282532,,
6,,69,,,,,0.515350878238678,0.691678524017334
6,4.9520212996867485e-06,69,0.5317248106002808,0.692202091217041,0.692202091217041,0.692202091217041,,
7,,79,,,,,0.5175437927246094,0.6896933317184448
7,5.292130481393542e-06,79,0.5265049934387207,0.6921507716178894,0.6921507716178894,0.6921507716178894,,
8,,89,,,,,0.5314645171165466,0.6884890794754028
8,5.6833150665625e-06,89,0.5309842228889465,0.6916310787200928,0.6916310787200928,0.6916310787200928,,
9,,99,,,,,0.533562183380127,0.6876758933067322
9,6.125146228441736e-06,99,0.5426421165466309,0.6912537813186646,0.6912537813186646,0.6912537813186646,,
10,,109,,,,,0.546338677406311,0.6867328882217407
10,6.617139206355205e-06,109,0.5793238878250122,0.6877095699310303,0.6877095699310303,0.6877095699310303,,
11,,119,,,,,0.5552059412002563,0.6855159997940063
11,7.158759217418265e-06,119,0.5589584112167358,0.689318060874939,0.689318060874939,0.689318060874939,,
12,,129,,,,,0.5617849230766296,0.6836695075035095
12,7.74941327108536e-06,129,0.5776994824409485,0.6870172619819641,0.6870172619819641,0.6870172619819641,,
13,,139,,,,,0.5729405283927917,0.6822306513786316
13,8.388453352381475e-06,139,0.5923196077346802,0.6855962872505188,0.6855962872505188,0.6855962872505188,,
14,,149,,,,,0.5821892023086548,0.6806485652923584
14,9.075182788365055e-06,149,0.5974199771881104,0.6840496063232422,0.6840496063232422,0.6840496063232422,,
15,,159,,,,,0.5859076976776123,0.6793699264526367
15,9.80884851742303e-06,159,0.6171165704727173,0.6814309358596802,0.6814309358596802,0.6814309358596802,,
16,,169,,,,,0.5896262526512146,0.6776760816574097
16,1.058865018421784e-05,169,0.6233516931533813,0.6805399656295776,0.6805399656295776,0.6805399656295776,,
17,,179,,,,,0.5991609692573547,0.6772875785827637
17,1.1413735592213925e-05,179,0.6280936002731323,0.6788302659988403,0.6788302659988403,0.6788302659988403,,
18,,189,,,,,0.5990656018257141,0.6757330298423767
18,1.2283202522667125e-05,189,0.6286132335662842,0.6786251068115234,0.6786251068115234,0.6786251068115234,,
19,,199,,,,,0.6049771308898926,0.6729007959365845
19,1.3196094187151175e-05,199,0.6394767761230469,0.6766706705093384,0.6766706705093384,0.6766706705093384,,
20,,209,,,,,0.6139397621154785,0.6703227162361145
20,1.415142287441995e-05,209,0.6586359739303589,0.6722716093063354,0.6722716093063354,0.6722716093063354,,
21,,219,,,,,0.6218535900115967,0.6670660376548767
21,1.5148134480114095e-05,219,0.6572504043579102,0.6725088953971863,0.6725088953971863,0.6725088953971863,,
22,,229,,,,,0.631388247013092,0.6656538248062134
22,1.61851457960438e-05,229,0.684794545173645,0.6675750613212585,0.6675750613212585,0.6675750613212585,,
23,,239,,,,,0.6365369558334351,0.6643549799919128
23,1.7261319953831844e-05,239,0.692271888256073,0.6648497581481934,0.6648497581481934,0.6648497581481934,,
24,,249,,,,,0.6421624422073364,0.6649027466773987
24,1.8375478248344734e-05,249,0.6968108415603638,0.6624952554702759,0.6624952554702759,0.6624952554702759,,
25,,259,,,,,0.6360602378845215,0.6602592468261719
25,1.95264055946609e-05,259,0.6971452236175537,0.6603373885154724,0.6603373885154724,0.6603373885154724,,
26,,269,,,,,0.6475018858909607,0.6567920446395874
26,2.071284325211309e-05,269,0.7056736946105957,0.6577101945877075,0.6577101945877075,0.6577101945877075,,
27,,279,,,,,0.658848226070404,0.6514266133308411
27,2.193349428125657e-05,279,0.7016721963882446,0.6559543013572693,0.6559543013572693,0.6559543013572693,,
28,,289,,,,,0.6595156192779541,0.6496850252151489
28,2.3187018086900935e-05,289,0.7145962715148926,0.6509062647819519,0.6509062647819519,0.6509062647819519,,
29,,299,,,,,0.6694316864013672,0.6467627286911011
29,2.447205042699352e-05,299,0.703272819519043,0.651946485042572,0.651946485042572,0.651946485042572,,
30,,309,,,,,0.6782990097999573,0.6463212966918945
30,2.578718340373598e-05,309,0.7173435688018799,0.6458309888839722,0.6458309888839722,0.6458309888839722,,
31,,319,,,,,0.6792525053024292,0.6420889496803284
31,2.7130985472467728e-05,319,0.7237817049026489,0.6419878602027893,0.6419878602027893,0.6419878602027893,,
