epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.6715725660324097,0.6518006920814514
0,1.2000650713162031e-05,6,0.5308831334114075,0.6875180006027222,,
1,,13,,,0.6993951797485352,0.6497688293457031
1,1.2013448213110678e-05,13,0.5911563634872437,0.6705966591835022,,
2,,20,,,0.699999988079071,0.6475726366043091
2,1.2049237739120144e-05,20,0.6465966701507568,0.6543044447898865,,
3,,27,,,0.7066532373428345,0.6329429745674133
3,1.2108017472201027e-05,27,0.7091851830482483,0.6424485445022583,,
4,,34,,,0.6959677934646606,0.6203804016113281
4,1.2189776498416904e-05,34,0.717029333114624,0.6346520781517029,,
5,,41,,,0.6772177219390869,0.6115149855613708
5,1.229450117534725e-05,41,0.7323633432388306,0.6232319474220276,,
6,,48,,,0.6707661151885986,0.6074928045272827
6,1.2422175132087432e-05,48,0.7360830307006836,0.6142659187316895,,
7,,55,,,0.6887097358703613,0.6115725040435791
7,1.2572776540764607e-05,55,0.7433451414108276,0.6039275527000427,,
8,,62,,,0.6891129016876221,0.6072520017623901
8,1.2746284483000636e-05,62,0.7377024292945862,0.6001843810081482,,
9,,69,,,0.6965726017951965,0.5956115126609802
9,1.2942666216986254e-05,69,0.7577935457229614,0.5848098993301392,,
10,,76,,,0.7022177577018738,0.5913811326026917
10,1.316189536737511e-05,76,0.7459007501602173,0.5873278975486755,,
11,,83,,,0.701411247253418,0.5890974402427673
11,1.3403935554379132e-05,83,0.7631325721740723,0.5713760256767273,,
12,,90,,,0.7201612591743469,0.5896151065826416
12,1.3668749488715548e-05,90,0.7592357993125916,0.5677646398544312,,
13,,97,,,0.7139112949371338,0.5896914005279541
13,1.3956288967165165e-05,97,0.765738844871521,0.5618420243263245,,
14,,104,,,0.71875,0.5836206078529358
14,1.4266513971961103e-05,104,0.7696609497070312,0.5558863282203674,,
15,,111,,,0.7131048440933228,0.5860959887504578
15,1.4599373571400065e-05,111,0.7730516195297241,0.5520147085189819,,
16,,118,,,0.7310483455657959,0.5817788243293762
16,1.4954813195799943e-05,118,0.7731528282165527,0.5500059127807617,,
17,,125,,,0.7415322661399841,0.5749130845069885
17,1.5332776456489228e-05,125,0.785627543926239,0.5433837175369263,,
18,,132,,,0.73044353723526,0.5937659740447998
18,1.5733203326817602e-05,132,0.7896761298179626,0.5364311933517456,,
19,,139,,,0.7522177696228027,0.576152503490448
19,1.6156032870640047e-05,139,0.7959513664245605,0.5325533747673035,,
20,,146,,,0.7310484051704407,0.580136239528656
20,1.6601194147369824e-05,146,0.793901801109314,0.5292654633522034,,
21,,153,,,0.7147177457809448,0.6032244563102722
21,1.7068616216420196e-05,153,0.7940536737442017,0.5294047594070435,,
22,,160,,,0.7423387169837952,0.5801771879196167
22,1.755822631821502e-05,160,0.8003542423248291,0.5224614143371582,,
23,,167,,,0.7316532135009766,0.5777959823608398
23,1.8069940779241733e-05,167,0.805035412311554,0.5237590074539185,,
24,,174,,,0.7082661390304565,0.622675895690918
24,1.8603683201945387e-05,174,0.8111082911491394,0.5104122757911682,,
25,,181,,,0.7288306951522827,0.5810266137123108
25,1.915937173180282e-05,181,0.8131579160690308,0.510456383228302,,
26,,188,,,0.7302419543266296,0.5959311723709106
26,1.973690996237565e-05,188,0.8225201964378357,0.5025513768196106,,
27,,195,,,0.7354838848114014,0.6074145436286926
27,2.0336208763183095e-05,195,0.8303896188735962,0.49485549330711365,,
28,,202,,,0.7379032373428345,0.610702395439148
28,2.095716990879737e-05,202,0.8306427001953125,0.4925254285335541,,
29,,209,,,0.7135080695152283,0.5954520106315613
29,2.159970063075889e-05,209,0.8390182256698608,0.4874682128429413,,
30,,216,,,0.7403225898742676,0.6324090957641602
30,2.226368997071404e-05,216,0.8444584608078003,0.47561168670654297,,
31,,223,,,0.7211693525314331,0.5983359217643738
31,2.2949041522224434e-05,223,0.8425860404968262,0.4771598279476166,,
32,,230,,,0.732661247253418,0.6569050550460815
32,2.3655640688957646e-05,230,0.8585273027420044,0.46216559410095215,,
33,,237,,,0.7260080575942993,0.6059250235557556
33,2.4383367417613044e-05,237,0.856907844543457,0.45611995458602905,,
34,,244,,,0.7385080456733704,0.6373463869094849
34,2.513211984478403e-05,244,0.8637652397155762,0.455504834651947,,
35,,251,,,0.7443548440933228,0.6604693531990051
35,2.5901768822222948e-05,251,0.8702934980392456,0.4448569118976593,,
36,,258,,,0.732661247253418,0.6425836086273193
36,2.669219065865036e-05,258,0.8784666061401367,0.43543264269828796,,
37,,265,,,0.7171370983123779,0.7165494561195374
37,2.750326893874444e-05,265,0.889018177986145,0.42184096574783325,,
38,,272,,,0.7322580218315125,0.6535879969596863
38,2.8334859962342307e-05,272,0.885703444480896,0.41968268156051636,,
39,,279,,,0.7203629016876221,0.7556918859481812
39,2.918684549513273e-05,279,0.9065789580345154,0.393484503030777,,
40,,286,,,0.7314516305923462,0.6997293829917908
40,3.005908365594223e-05,286,0.9072620868682861,0.39193272590637207,,
41,,293,,,0.7280242443084717,0.6861384510993958
41,3.095142892561853e-05,293,0.924620509147644,0.3683004677295685,,
