epoch,learning_rate,step,training_auroc,training_coral_loss,training_coral_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,0.4612903296947479,0.6894351243972778
0,4.001942670583958e-06,6,0.4651568830013275,6.374901568051428e-05,0.05000000074505806,0.6955302953720093,0.695527195930481,0.6955302953720093,,
1,,13,,,,,,,0.5038306713104248,0.6876073479652405
1,4.040205567434896e-06,13,0.49249112606048584,6.639447383349761e-05,0.10000000149011612,0.6935178637504578,0.6935111880302429,0.6935178637504578,,
2,,20,,,,,,,0.5324596762657166,0.686174213886261
2,4.147169875068357e-06,20,0.5182186365127563,5.8887479099212214e-05,0.14999999105930328,0.6917219161987305,0.6917130947113037,0.6917219161987305,,
3,,27,,,,,,,0.571975827217102,0.6849156022071838
3,4.322683253121795e-06,27,0.5306680202484131,5.8471177908359095e-05,0.20000000298023224,0.6909247040748596,0.6909129619598389,0.6909247040748596,,
4,,34,,,,,,,0.5981854200363159,0.6845248937606812
4,4.566494226310169e-06,34,0.5635122060775757,6.027431663824245e-05,0.25,0.6885790824890137,0.6885640025138855,0.6885790824890137,,
5,,41,,,,,,,0.6169354915618896,0.6836855411529541
5,4.878252639173297e-06,41,0.5846912860870361,5.8751869801199064e-05,0.29999998211860657,0.6872835159301758,0.6872659921646118,0.6872835159301758,,
6,,48,,,,,,,0.6393145322799683,0.682222843170166
6,5.25751283930731e-06,48,0.6126265525817871,6.098783342167735e-05,0.3499999940395355,0.6853894591331482,0.6853681802749634,0.6853894591331482,,
7,,55,,,,,,,0.6592742204666138,0.6807851791381836
7,5.7037318583752494e-06,55,0.6395243406295776,6.079992454033345e-05,0.4000000059604645,0.6834509968757629,0.6834266781806946,0.6834509968757629,,
8,,62,,,,,,,0.6887097358703613,0.679646372795105
8,6.2162680478650145e-06,62,0.6589827537536621,5.9439815231598914e-05,0.45000001788139343,0.6817362904548645,0.6817095279693604,0.6817362904548645,,
9,,69,,,,,,,0.70705646276474,0.67746901512146
9,6.794390628783731e-06,69,0.6725455522537231,6.44359242869541e-05,0.5,0.6802408695220947,0.6802086234092712,0.6802408695220947,,
10,,76,,,,,,,0.7151209712028503,0.6739213466644287
10,7.437268777721329e-06,76,0.6953694820404053,5.809537469758652e-05,0.5,0.6778749823570251,0.6778459548950195,0.6778749823570251,,
11,,83,,,,,,,0.7221773862838745,0.6705129742622375
11,8.143982995534316e-06,83,0.705592155456543,6.133651913842186e-05,0.5,0.676087498664856,0.6760568022727966,0.676087498664856,,
12,,90,,,,,,,0.7280242443084717,0.6686823964118958
12,8.913521014619619e-06,90,0.7129048109054565,5.920230978517793e-05,0.5,0.6740106344223022,0.6739810109138489,0.6740106344223022,,
13,,97,,,,,,,0.7294354438781738,0.6658884882926941
13,9.744779163156636e-06,97,0.7207236886024475,6.321456021396443e-05,0.5,0.6714857816696167,0.671454131603241,0.6714857816696167,,
14,,104,,,,,,,0.7314516305923462,0.662817120552063
