epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,0.6225806474685669,0.6738773584365845
0,4.001942670583958e-06,6,0.5391953587532043,0.6950924396514893,0.6950924396514893,0.6950924396514893,,
1,,13,,,,,0.6479839086532593,0.6741262674331665
1,4.040205567434896e-06,13,0.5861588716506958,0.6905827522277832,0.6905827522277832,0.6905827522277832,,
2,,20,,,,,0.6665322780609131,0.6744769215583801
2,4.147169875068357e-06,20,0.6024291515350342,0.6895368099212646,0.6895368099212646,0.6895368099212646,,
3,,27,,,,,0.67177414894104,0.6753597855567932
3,4.322683253121795e-06,27,0.6356275081634521,0.6864575743675232,0.6864575743675232,0.6864575743675232,,
4,,34,,,,,0.6834677457809448,0.6758278012275696
4,4.566494226310169e-06,34,0.6201416850090027,0.686278223991394,0.686278223991394,0.686278223991394,,
5,,41,,,,,0.7016128897666931,0.6763126850128174
5,4.878252639173297e-06,41,0.6077429056167603,0.6873819828033447,0.6873819828033447,0.6873819828033447,,
6,,48,,,,,0.7104839086532593,0.6768296957015991
6,5.25751283930731e-06,48,0.6179149746894836,0.685766339302063,0.685766339302063,0.685766339302063,,
7,,55,,,,,0.7177419662475586,0.6774561405181885
7,5.7037318583752494e-06,55,0.6569838523864746,0.6822845935821533,0.6822845935821533,0.6822845935821533,,
8,,62,,,,,0.7137097120285034,0.6780844926834106
8,6.2162680478650145e-06,62,0.6594382524490356,0.6825363636016846,0.6825363636016846,0.6825363636016846,,
9,,69,,,,,0.7169355154037476,0.6779001951217651
9,6.794390628783731e-06,69,0.6982287168502808,0.6783630847930908,0.6783630847930908,0.6783630847930908,,
10,,76,,,,,0.7129032611846924,0.6779163479804993
10,7.437268777721329e-06,76,0.6931427121162415,0.6773833632469177,0.6773833632469177,0.6773833632469177,,
11,,83,,,,,0.7149193286895752,0.677162766456604
11,8.143982995534316e-06,83,0.6897014379501343,0.677603542804718,0.677603542804718,0.677603542804718,,
12,,90,,,,,0.7153225541114807,0.6759496331214905
12,8.913521014619619e-06,90,0.6942307949066162,0.6757304668426514,0.6757304668426514,0.6757304668426514,,
13,,97,,,,,0.7145161628723145,0.6748318672180176
13,9.744779163156636e-06,97,0.7353745102882385,0.6709168553352356,0.6709168553352356,0.6709168553352356,,
14,,104,,,,,0.7084677219390869,0.6733148097991943
14,1.0636567822075449e-05,104,0.7299088835716248,0.6690292954444885,0.6690292954444885,0.6690292954444885,,
15,,111,,,,,0.7068548202514648,0.6711503863334656
15,1.1587609151320066e-05,111,0.7143725156784058,0.6691168546676636,0.6691168546676636,0.6691168546676636,,
16,,118,,,,,0.7064516544342041,0.6677200198173523
16,1.2596541637321934e-05,118,0.721837043762207,0.667685866355896,0.667685866355896,0.667685866355896,,
17,,125,,,,,0.7072581052780151,0.6668090224266052
17,1.366191736451583e-05,125,0.746963620185852,0.661980152130127,0.661980152130127,0.661980152130127,,
18,,132,,,,,0.7012096643447876,0.6660019159317017
18,1.4782214748265687e-05,132,0.7409665584564209,0.6613636612892151,0.6613636612892151,0.6613636612892151,,
19,,139,,,,,0.70322585105896,0.6659616231918335
19,1.5955825801938772e-05,139,0.7418522238731384,0.6580612659454346,0.6580612659454346,0.6580612659454346,,
20,,146,,,,,0.7016128897666931,0.6654537320137024
20,1.7181064322357997e-05,146,0.7517459392547607,0.6540648341178894,0.6540648341178894,0.6540648341178894,,
21,,153,,,,,0.7000000476837158,0.66297847032547
21,1.845618498919066e-05,153,0.7477480173110962,0.6504504680633545,0.6504504680633545,0.6504504680633545,,
22,,160,,,,,0.6967741847038269,0.6589186191558838
22,1.9779357899096794e-05,160,0.7490637302398682,0.6482518911361694,0.6482518911361694,0.6482518911361694,,
23,,167,,,,,0.7024193406105042,0.6543431878089905
23,2.1148687665117905e-05,167,0.7531882524490356,0.6439119577407837,0.6439119577407837,0.6439119577407837,,
24,,174,,,,,0.7044354677200317,0.6496116518974304
24,2.256220977869816e-05,174,0.7654604911804199,0.6379731297492981,0.6379731297492981,0.6379731297492981,,
25,,181,,,,,0.6987903118133545,0.6447421312332153
25,2.401790152362082e-05,181,0.7612348198890686,0.6342346668243408,0.6342346668243408,0.6342346668243408,,
