epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5431451797485352,0.3339070975780487
0,4.0030536183621734e-06,6,0.3289724290370941,,
1,,13,,0.5758064389228821,0.3288864195346832
1,4.063194410264259e-06,13,0.3261076807975769,,
2,,20,,0.6020160913467407,0.32566770911216736
2,4.2312722143833525e-06,20,0.3246070146560669,,
3,,27,,0.6189516186714172,0.3228894770145416
3,4.506909135670867e-06,27,0.32836779952049255,,
4,,34,,0.6370967626571655,0.32058975100517273
4,4.889483989245491e-06,34,0.3188911974430084,,
5,,41,,0.647580623626709,0.3174956738948822
5,5.3781350288772956e-06,41,0.32205086946487427,,
6,,48,,0.6572580933570862,0.3163547217845917
6,5.971763130219188e-06,48,0.31555885076522827,,
7,,55,,0.6677418947219849,0.3155103623867035
7,6.66903088131221e-06,55,0.31190046668052673,,
8,,62,,0.6713709831237793,0.30890271067619324
8,7.468368494301103e-06,62,0.3074176013469696,,
9,,69,,0.6790322661399841,0.30563491582870483
9,8.367976079171058e-06,69,0.2987648546695709,,
10,,76,,0.6818548440933228,0.30268216133117676
10,9.365828191221226e-06,76,0.30409830808639526,,
11,,83,,0.6915322542190552,0.30182337760925293
11,1.0459676559548825e-05,83,0.29717817902565,,
12,,90,,0.6979838609695435,0.3071046769618988
12,1.1647061910480261e-05,90,0.2947206199169159,,
13,,97,,0.6979838609695435,0.2967688739299774
13,1.2925307601108216e-05,97,0.30012550950050354,,
14,,104,,0.7028225660324097,0.2924695909023285
14,1.4291535080701578e-05,104,0.2906549274921417,,
15,,111,,0.7052419185638428,0.29175376892089844
15,1.5742669347673655e-05,111,0.28415438532829285,,
16,,118,,0.7088709473609924,0.29229220747947693
16,1.7275442587560974e-05,118,0.27893221378326416,,
17,,125,,0.71088707447052,0.28829172253608704
17,1.8886405086959712e-05,125,0.2821100652217865,,
18,,132,,0.71088707447052,0.28670960664749146
18,2.0571924324030988e-05,132,0.2716551125049591,,
19,,139,,0.7177419662475586,0.289470374584198
19,2.2328211343847215e-05,139,0.27598997950553894,,
20,,146,,0.7201613187789917,0.2919760048389435
20,2.4151308025466278e-05,146,0.26731953024864197,,
21,,153,,0.7270160913467407,0.2917499542236328
21,2.603711254778318e-05,153,0.2703097462654114,,
22,,160,,0.7294355034828186,0.2948473393917084
22,2.7981373932561837e-05,160,0.26673656702041626,,
23,,167,,0.727419376373291,0.29287365078926086
23,2.9979719329276122e-05,167,0.2632497251033783,,
24,,174,,0.7294355034828186,0.29333820939064026
24,3.2027644920162857e-05,174,0.25340136885643005,,
25,,181,,0.7298387289047241,0.2980017364025116
25,3.412054866203107e-05,181,0.25203022360801697,,
26,,188,,0.7330645322799683,0.3027031123638153
26,3.625369936344214e-05,188,0.2509911060333252,,
27,,195,,0.7399193644523621,0.31398388743400574
27,3.842230944428593e-05,195,0.24938027560710907,,
28,,202,,0.737500011920929,0.3053947985172272
28,4.0621500374982134e-05,202,0.24326157569885254,,
29,,209,,0.7395161390304565,0.33025193214416504
29,4.2846299038501456e-05,209,0.2549639940261841,,
30,,216,,0.7415322065353394,0.29892298579216003
30,4.509171412792057e-05,216,0.24970142543315887,,
31,,223,,0.7459677457809448,0.3839576542377472
31,4.735268157674e-05,223,0.24502427875995636,,
