epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,,0.6161290407180786,0.6632648706436157
0,4.001942670583958e-06,6,0.5774291753768921,0.7458787560462952,0.671437680721283,0.0833333358168602,1.3664008378982544,0.6949629187583923,1.3664008378982544,,
1,,13,,,,,,,,0.6282258033752441,0.6639354825019836
1,4.040205567434896e-06,13,0.5862095355987549,0.7478199601173401,0.6718156337738037,0.1666666716337204,1.3634618520736694,0.6916462182998657,1.3634618520736694,,
2,,20,,,,,,,,0.646774172782898,0.6643128395080566
2,4.147169875068357e-06,20,0.6039220690727234,0.7331038117408752,0.6729120016098022,0.25,1.3608266115188599,0.6879145503044128,1.3608266115188599,,
3,,27,,,,,,,,0.6403225660324097,0.6661391258239746
3,4.322683253121795e-06,27,0.6184970140457153,0.7165150046348572,0.6749148368835449,0.3333333432674408,1.3598227500915527,0.6849079728126526,1.3598227500915527,,
4,,34,,,,,,,,0.6749999523162842,0.6657832860946655
4,4.566494226310169e-06,34,0.6343307495117188,0.6978696584701538,0.676813006401062,0.4166666567325592,1.3592835664749146,0.6824705004692078,1.3592835664749146,,
5,,41,,,,,,,,0.6798387765884399,0.6665776371955872
5,4.878252639173297e-06,41,0.6472166180610657,0.6703737378120422,0.6789712905883789,0.5,1.3588732481002808,0.6799019575119019,1.3588732481002808,,
6,,48,,,,,,,,0.6822580695152283,0.6682955622673035
6,5.25751283930731e-06,48,0.6585019826889038,0.6300849914550781,0.6822797060012817,0.5833333134651184,1.3603752851486206,0.6780955791473389,1.3603752851486206,,
7,,55,,,,,,,,0.6951612830162048,0.6687431335449219
7,5.7037318583752494e-06,55,0.6697368621826172,0.5304750204086304,0.6885977387428284,0.6666666865348816,1.3653297424316406,0.6767320036888123,1.3653297424316406,,
8,,62,,,,,,,,0.711693525314331,0.6680115461349487
8,6.2162680478650145e-06,62,0.6736842393875122,0.4512937068939209,0.694568932056427,0.75,1.3702584505081177,0.6756896376609802,1.3702584505081177,,
9,,69,,,,,,,,0.7149193286895752,0.6684027910232544
9,6.794390628783731e-06,69,0.6866143941879272,0.36552825570106506,0.7015435099601746,0.8333333134651184,1.3755378723144531,0.6739941835403442,1.3755378723144531,,
10,,76,,,,,,,,0.7193548679351807,0.667158842086792
10,7.437268777721329e-06,76,0.6919281482696533,0.2414906769990921,0.7119112014770508,0.9166666865348816,1.3840839862823486,0.6721727252006531,1.3840839862823486,,
11,,83,,,,,,,,0.7233871221542358,0.6662368178367615
11,8.143982995534316e-06,83,0.6946103572845459,0.15108318626880646,0.7201877236366272,1.0,1.3914320468902588,0.6712443232536316,1.3914320468902588,,
