,roc_auc_score,roc_auc_score,roc_auc_score,average_precision_score,average_precision_score,average_precision_score,f1_score,f1_score,f1_score,count
,mean,95%_low,95%_high,mean,95%_low,95%_high,mean,95%_low,95%_high,sum
0,0.7033897408778425,0.6431400449664476,0.7636394367892373,0.5496910646019313,0.46377031942347974,0.6356118097803829,0.6352986130211813,0.5880204783723055,0.682576747670057,200.0
1,0.7033897408778425,0.6431400449664476,0.7636394367892373,0.8176119228424437,0.7716592684776903,0.863564577207197,0.6515371504056087,0.56969206276062,0.7333822380505973,309.0
