epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,,0.6173386573791504,0.6633052229881287
0,4.001942670583958e-06,6,0.5818066596984863,0.7440712451934814,0.6710731387138367,0.02500000037252903,1.3660953044891357,0.6950221061706543,1.3660953044891357,,
1,,13,,,,,,,,0.6314516067504883,0.6644545793533325
1,4.040205567434896e-06,13,0.596406877040863,0.7670845985412598,0.6700582504272461,0.05000000074505806,1.3605085611343384,0.6904503107070923,1.3605085611343384,,
2,,20,,,,,,,,0.6383064985275269,0.6657329797744751
2,4.147169875068357e-06,20,0.5937752723693848,0.7797210216522217,0.6698742508888245,0.07499999552965164,1.3578342199325562,0.6879599094390869,1.3578342199325562,,
3,,27,,,,,,,,0.649193525314331,0.6670465469360352
3,4.322683253121795e-06,27,0.6237853765487671,0.7628383040428162,0.6698645949363708,0.10000000149011612,1.3535171747207642,0.6836524605751038,1.3535171747207642,,
4,,34,,,,,,,,0.6661289930343628,0.6676573157310486
4,4.566494226310169e-06,34,0.6274797916412354,0.7752458453178406,0.6697712540626526,0.125,1.3520060777664185,0.6822347044944763,1.3520060777664185,,
5,,41,,,,,,,,0.6762096881866455,0.668047308921814
5,4.878252639173297e-06,41,0.6496963500976562,0.7770969867706299,0.6694276928901672,0.14999999105930328,1.3489913940429688,0.679563581943512,1.3489913940429688,,
6,,48,,,,,,,,0.6798386573791504,0.6689523458480835
6,5.25751283930731e-06,48,0.6555668115615845,0.7906535863876343,0.669913649559021,0.17499999701976776,1.3482691049575806,0.6783555746078491,1.3482691049575806,,
7,,55,,,,,,,,0.6947580575942993,0.6682105660438538
7,5.7037318583752494e-06,55,0.6699898838996887,0.7520835399627686,0.6729738712310791,0.20000000298023224,1.3490636348724365,0.6760899424552917,1.3490636348724365,,
8,,62,,,,,,,,0.7177419662475586,0.6667399406433105
8,6.2162680478650145e-06,62,0.6800860166549683,0.7194949388504028,0.6752753257751465,0.20000000298023224,1.3498034477233887,0.674528181552887,1.3498034477233887,,
9,,69,,,,,,,,0.7145161032676697,0.6670832633972168
9,6.794390628783731e-06,69,0.684918999671936,0.7026413679122925,0.6783396005630493,0.20000000298023224,1.351402759552002,0.6730630993843079,1.351402759552002,,
10,,76,,,,,,,,0.7278225421905518,0.6641263961791992
10,7.437268777721329e-06,76,0.6922823786735535,0.6456366777420044,0.6834811568260193,0.20000000298023224,1.3548448085784912,0.6713637113571167,1.3548448085784912,,
11,,83,,,,,,,,0.7250000238418579,0.6624643802642822
11,8.143982995534316e-06,83,0.6969888806343079,0.5900468230247498,0.685800313949585,0.20000000298023224,1.3553756475448608,0.6695752143859863,1.3553756475448608,,
12,,90,,,,,,,,0.7354838848114014,0.657415509223938
12,8.913521014619619e-06,90,0.7033654451370239,0.5185178518295288,0.6918039321899414,0.20000000298023224,1.3592883348464966,0.6674842834472656,1.3592883348464966,,
13,,97,,,,,,,,0.7350806593894958,0.6556649208068848
13,9.744779163156636e-06,97,0.7086285352706909,0.4651791453361511,0.695764422416687,0.20000000298023224,1.3607467412948608,0.6649824380874634,1.3607467412948608,,
14,,104,,,,,,,,0.7427419424057007,0.6527903079986572
14,1.0636567822075449e-05,104,0.7132338285446167,0.4144839346408844,0.7003976106643677,0.20000000298023224,1.3628582954406738,0.6624608039855957,1.3628582954406738,,
15,,111,,,,,,,,0.7604838609695435,0.6492201685905457
15,1.1587609151320066e-05,111,0.7175860404968262,0.3163421154022217,0.7070589661598206,0.20000000298023224,1.366782307624817,0.659723162651062,1.366782307624817,,
16,,118,,,,,,,,0.7588709592819214,0.6475551128387451
16,1.2596541637321934e-05,118,0.7159665822982788,0.2810824513435364,0.7118035554885864,0.20000000298023224,1.3698670864105225,0.6580635905265808,1.3698670864105225,,
17,,125,,,,,,,,0.7536289691925049,0.643869936466217
17,1.366191736451583e-05,125,0.7233552932739258,0.2549077570438385,0.7184532880783081,0.20000000298023224,1.3730603456497192,0.6546069979667664,1.3730603456497192,,
18,,132,,,,,,,,0.7677419185638428,0.6393709182739258
18,1.4782214748265687e-05,132,0.7271507978439331,0.22088004648685455,0.7237328290939331,0.20000000298023224,1.375186562538147,0.6514537334442139,1.375186562538147,,
19,,139,,,,,,,,0.7677419185638428,0.6379326581954956
19,1.5955825801938772e-05,139,0.7260627746582031,0.22176890075206757,0.7302813529968262,0.20000000298023224,1.3793234825134277,0.6490421295166016,1.3793234825134277,,
20,,146,,,,,,,,0.7629032135009766,0.6336804628372192
20,1.7181064322357997e-05,146,0.7288461327552795,0.21640805900096893,0.734137773513794,0.20000000298023224,1.3799227476119995,0.6457849740982056,1.3799227476119995,,
21,,153,,,,,,,,0.7749999761581421,0.6303530931472778
21,1.845618498919066e-05,153,0.730541467666626,0.22136785089969635,0.7396607398986816,0.20000000298023224,1.3813987970352173,0.64173823595047,1.3813987970352173,,
22,,160,,,,,,,,0.7693548202514648,0.6283748745918274
22,1.9779357899096794e-05,160,0.7306426763534546,0.2350204437971115,0.7421823740005493,0.20000000298023224,1.3819074630737305,0.6397251486778259,1.3819074630737305,,
23,,167,,,,,,,,0.7721774578094482,0.6243634223937988
23,2.1148687665117905e-05,167,0.733628511428833,0.24627046287059784,0.7466332912445068,0.20000000298023224,1.3826748132705688,0.636041522026062,1.3826748132705688,,
24,,174,,,,,,,,0.76572585105896,0.6217868328094482
24,2.256220977869816e-05,174,0.7366143465042114,0.27644234895706177,0.7468077540397644,0.20000000298023224,1.3792028427124023,0.632395327091217,1.3792028427124023,,
25,,181,,,,,,,,0.766532301902771,0.6145056486129761
25,2.401790152362082e-05,181,0.7375506162643433,0.31886306405067444,0.7415638566017151,0.20000000298023224,1.3709332942962646,0.62936931848526,1.3709332942962646,,
26,,188,,,,,,,,0.7645161151885986,0.608447790145874
26,2.551367288106121e-05,188,0.73992919921875,0.3626476526260376,0.7384958267211914,0.20000000298023224,1.3636538982391357,0.6251580715179443,1.3636538982391357,,
27,,195,,,,,,,,0.7649193406105042,0.6034334301948547
27,2.7047391995438375e-05,195,0.7449012994766235,0.40154945850372314,0.7322227954864502,0.20000000298023224,1.35303795337677,0.6208153367042542,1.35303795337677,,
28,,202,,,,,,,,0.7568548321723938,0.6047585606575012
28,2.8616854251595214e-05,202,0.7432945370674133,0.4510349929332733,0.7244291305541992,0.20000000298023224,1.3430559635162354,0.6186268329620361,1.3430559635162354,,
29,,209,,,,,,,,0.7560483813285828,0.6031379699707031
29,3.0219811378628947e-05,209,0.7491143941879272,0.5113242864608765,0.7069815993309021,0.20000000298023224,1.3197548389434814,0.6127731204032898,1.3197548389434814,,
30,,216,,,,,,,,0.750806450843811,0.6003062129020691
30,3.1853971449891105e-05,216,0.7489625215530396,0.5249994993209839,0.6965288519859314,0.20000000298023224,1.3062418699264526,0.609713077545166,1.3062418699264526,,
31,,223,,,,,,,,0.7471774220466614,0.5928183197975159
31,3.351698615006171e-05,223,0.7535678148269653,0.5433734059333801,0.680453360080719,0.20000000298023224,1.2854915857315063,0.6050381660461426,1.2854915857315063,,
32,,230,,,,,,,,0.7487903237342834,0.5857929587364197
32,3.5206474422011524e-05,230,0.7560222744941711,0.5912042856216431,0.6622996926307678,0.20000000298023224,1.2630515098571777,0.6007517576217651,1.2630515098571777,,
33,,237,,,,,,,,0.7439516186714172,0.5885674357414246
33,3.692002792377025e-05,237,0.7564524412155151,0.7109137177467346,0.638157069683075,0.20000000298023224,1.2353428602218628,0.5971857905387878,1.2353428602218628,,
34,,244,,,,,,,,0.7520161271095276,0.5831180214881897
34,3.865517646772787e-05,244,0.7575404644012451,0.8452208638191223,0.6135889291763306,0.20000000298023224,1.2074496746063232,0.5938608050346375,1.2074496746063232,,
35,,251,,,,,,,,0.7556451559066772,0.5778575539588928
35,4.0409446228295565e-05,251,0.7634361982345581,0.9339269399642944,0.5940915942192078,0.20000000298023224,1.1833122968673706,0.5892207622528076,1.1833122968673706,,
36,,258,,,,,,,,0.7532258033752441,0.5786324143409729
36,4.2180319724138826e-05,258,0.7600961923599243,0.9643255472183228,0.5765688419342041,0.20000000298023224,1.1639407873153687,0.5873720049858093,1.1639407873153687,,
37,,265,,,,,,,,0.7504032850265503,0.5794205665588379
37,4.396525037009269e-05,265,0.7659919261932373,0.9740844964981079,0.557206392288208,0.20000000298023224,1.140778660774231,0.5835723280906677,1.140778660774231,,
38,,272,,,,,,,,0.7584677338600159,0.5724828839302063
38,4.5761698856949806e-05,272,0.7710525989532471,0.974942684173584,0.5433252453804016,0.20000000298023224,1.1236821413040161,0.5803569555282593,1.1236821413040161,,
39,,279,,,,,,,,0.7447580695152283,0.5778121948242188
39,4.756708221975714e-05,279,0.7733046412467957,0.9768670797348022,0.532337486743927,0.20000000298023224,1.110525131225586,0.5781877040863037,1.110525131225586,,
