,,count,roc_auc_score,average_precision_score,f1_score,p_value
exp20f_abmil_dann_w050_bigdomain,0,87,0.6224880756900462,0.48503437219766266,0.0,0.0017368942563004116
exp20f_abmil_dann_w050_bigdomain,1,147,0.6224880756900462,0.74270412743389,0.7716535433070866,0.0017368871454056046
