epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,,0.48709675669670105,0.6825945377349854
0,4.001942670583958e-06,6,0.45700907707214355,0.4969976246356964,0.6958094239234924,0.05000000074505806,1.396555781364441,0.7007462978363037,1.396555781364441,,
1,,13,,,,,,,,0.5183467864990234,0.6845033168792725
1,4.040205567434896e-06,13,0.49392712116241455,0.4806794226169586,0.6976792812347412,0.10000000149011612,1.393607497215271,0.6959280967712402,1.393607497215271,,
2,,20,,,,,,,,0.5310484170913696,0.6846016049385071
2,4.147169875068357e-06,20,0.5254048109054565,0.4806794226169586,0.6954930424690247,0.14999999105930328,1.3884724378585815,0.6929794549942017,1.3884724378585815,,
3,,27,,,,,,,,0.5407257676124573,0.686137855052948
3,4.322683253121795e-06,27,0.5362348556518555,0.4919411242008209,0.6918275952339172,0.20000000298023224,1.3835089206695557,0.691681444644928,1.3835089206695557,,
4,,34,,,,,,,,0.5445564389228821,0.6869791746139526
4,4.566494226310169e-06,34,0.5296052694320679,0.4982261061668396,0.6925756931304932,0.25,1.382535696029663,0.6899599432945251,1.382535696029663,,
5,,41,,,,,,,,0.5572580099105835,0.6886022686958313
5,4.878252639173297e-06,41,0.5615890622138977,0.4806794226169586,0.6944833993911743,0.29999998211860657,1.3820029497146606,0.6875194311141968,1.3820029497146606,,
6,,48,,,,,,,,0.5774194002151489,0.6890846490859985
6,5.25751283930731e-06,48,0.5571103096008301,0.4819079041481018,0.6947532296180725,0.3499999940395355,1.3802570104599,0.6855036616325378,1.3802570104599,,
7,,55,,,,,,,,0.5909273624420166,0.6893750429153442
7,5.7037318583752494e-06,55,0.5612095594406128,0.4942939579486847,0.6958493590354919,0.4000000059604645,1.379927158355713,0.6840778589248657,1.379927158355713,,
8,,62,,,,,,,,0.602419376373291,0.690376341342926
8,6.2162680478650145e-06,62,0.5736209154129028,0.4994546175003052,0.698635995388031,0.45000001788139343,1.3805046081542969,0.6818686723709106,1.3805046081542969,,
9,,69,,,,,,,,0.6082661151885986,0.6894019842147827
9,6.794390628783731e-06,69,0.6149165630340576,0.4833913743495941,0.7034288048744202,0.5,1.383596658706665,0.6801679730415344,1.383596658706665,,
10,,76,,,,,,,,0.6052418947219849,0.6888530850410461
10,7.437268777721329e-06,76,0.685779333114624,0.4806794226169586,0.7104268074035645,0.5,1.388702154159546,0.6782752871513367,1.388702154159546,,
11,,83,,,,,,,,0.6034274101257324,0.6879560351371765
11,8.143982995534316e-06,83,0.6907894611358643,0.4877452850341797,0.7142915725708008,0.5,1.3910133838653564,0.6767216920852661,1.3910133838653564,,
12,,90,,,,,,,,0.6022177934646606,0.6870490908622742
12,8.913521014619619e-06,90,0.6943572759628296,0.47940242290496826,0.7208396196365356,0.5,1.3956897258758545,0.6748500466346741,1.3956897258758545,,
13,,97,,,,,,,,0.563306450843811,0.6847038269042969
13,9.744779163156636e-06,97,0.7090080976486206,0.4164206087589264,0.7298068404197693,0.5,1.4018752574920654,0.6720685362815857,1.4018752574920654,,
14,,104,,,,,,,,0.5649193525314331,0.6820141673088074
14,1.0636567822075449e-05,104,0.7200911045074463,0.34219101071357727,0.7381043434143066,0.5,1.407546877861023,0.6694422960281372,1.407546877861023,,
15,,111,,,,,,,,0.553024172782898,0.679236888885498
15,1.1587609151320066e-05,111,0.7109564542770386,0.22298741340637207,0.7469099760055542,0.5,1.4147635698318481,0.6678537130355835,1.4147635698318481,,
16,,118,,,,,,,,0.5526209473609924,0.6764333248138428
16,1.2596541637321934e-05,118,0.7173583507537842,0.12160376459360123,0.7559689879417419,0.5,1.4216465950012207,0.6656774282455444,1.4216465950012207,,
17,,125,,,,,,,,0.5550402998924255,0.6755284070968628
17,1.366191736451583e-05,125,0.7234311699867249,0.06488090753555298,0.7654320597648621,0.5,1.4282114505767822,0.6627792119979858,1.4282114505767822,,
18,,132,,,,,,,,0.5625,0.6744989156723022
18,1.4782214748265687e-05,132,0.7248987555503845,0.031224071979522705,0.7729078531265259,0.5,1.433189868927002,0.6602820158004761,1.433189868927002,,
19,,139,,,,,,,,0.5721774101257324,0.6706869006156921
19,1.5955825801938772e-05,139,0.7299594879150391,0.015761902555823326,0.7783735990524292,0.5,1.4350805282592773,0.6567069292068481,1.4350805282592773,,
20,,146,,,,,,,,0.5838709473609924,0.6675223708152771
20,1.7181064322357997e-05,146,0.7295039892196655,0.017384983599185944,0.7842293381690979,0.5,1.4386767148971558,0.6544474959373474,1.4386767148971558,,
21,,153,,,,,,,,0.60161292552948,0.6631404161453247
21,1.845618498919066e-05,153,0.7294281721115112,0.0082755321636796,0.7859702706336975,0.5,1.4376873970031738,0.6517171263694763,1.4376873970031738,,
22,,160,,,,,,,,0.6177419424057007,0.6590384840965271
22,1.9779357899096794e-05,160,0.7341092824935913,0.012541583739221096,0.7839900851249695,0.5,1.432045340538025,0.6480552554130554,1.432045340538025,,
23,,167,,,,,,,,0.6217741966247559,0.6611999273300171
23,2.1148687665117905e-05,167,0.7366650104522705,0.019551891833543777,0.7760764360427856,0.5,1.4211654663085938,0.6450892686843872,1.4211654663085938,,
24,,174,,,,,,,,0.6268144845962524,0.6634802222251892
