epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,,0.5012096762657166,0.6682879328727722
0,4.001942670583958e-06,6,0.4796052575111389,0.4969976246356964,0.6968052387237549,0.02500000037252903,1.4190226793289185,0.7222173810005188,1.4190226793289185,,
1,,13,,,,,,,,0.5141129493713379,0.6683188676834106
1,4.040205567434896e-06,13,0.4913714528083801,0.4806794226169586,0.6990434527397156,0.05000000074505806,1.4152936935424805,0.7162501215934753,1.4152936935424805,,
2,,20,,,,,,,,0.5290322303771973,0.6682772040367126
2,4.147169875068357e-06,20,0.517029345035553,0.4806794226169586,0.6976792216300964,0.07499999552965164,1.4073578119277954,0.7096785306930542,1.4073578119277954,,
3,,27,,,,,,,,0.5330644845962524,0.6693666577339172
3,4.322683253121795e-06,27,0.5332742929458618,0.4919411242008209,0.6946568489074707,0.10000000149011612,1.3984661102294922,0.7038092017173767,1.3984661102294922,,
4,,34,,,,,,,,0.53125,0.6708509922027588
4,4.566494226310169e-06,34,0.56358802318573,0.4969976246356964,0.6930549740791321,0.125,1.3907169103622437,0.6976619958877563,1.3907169103622437,,
5,,41,,,,,,,,0.5322580337524414,0.6729241013526917
5,4.878252639173297e-06,41,0.5708755254745483,0.4819079041481018,0.6966143846511841,0.14999999105930328,1.3917014598846436,0.6950868964195251,1.3917014598846436,,
6,,48,,,,,,,,0.5473790168762207,0.6760523319244385
6,5.25751283930731e-06,48,0.5930668115615845,0.4806794226169586,0.6989161372184753,0.17499999701976776,1.3900586366653442,0.6911424398422241,1.3900586366653442,,
7,,55,,,,,,,,0.5818548202514648,0.6775875687599182
7,5.7037318583752494e-06,55,0.594610333442688,0.4919411242008209,0.6975165009498596,0.20000000298023224,1.3864537477493286,0.688937246799469,1.3864537477493286,,
8,,62,,,,,,,,0.5995967984199524,0.6800551414489746
8,6.2162680478650145e-06,62,0.6130313873291016,0.4969976246356964,0.6962627172470093,0.20000000298023224,1.383094310760498,0.6868314146995544,1.383094310760498,,
