epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.6338709592819214,0.6871620416641235
0,4.000752142019337e-06,6,0.5577175617218018,0.6891409754753113,,
1,,13,,,0.6477822661399841,0.6696407794952393
1,4.015565536974464e-06,13,0.5791497826576233,0.6761542558670044,,
2,,20,,,0.6612902879714966,0.6572257876396179
2,4.056991201650817e-06,20,0.5928643345832825,0.6761056780815125,,
3,,27,,,0.6756048202514648,0.6506327390670776
3,4.1250050344388e-06,27,0.5893471837043762,0.6724629402160645,,
4,,34,,,0.6816532015800476,0.6481317281723022
4,4.21956974605564e-06,34,0.6014296412467957,0.6695484519004822,,
5,,41,,,0.690524160861969,0.6465161442756653
5,4.340632585808635e-06,41,0.6449645757675171,0.6642968058586121,,
6,,48,,,0.6949596405029297,0.6481954455375671
6,4.488127160584554e-06,48,0.6213878989219666,0.6640307307243347,,
7,,55,,,0.6953628659248352,0.6508161425590515
7,4.661970706365537e-06,55,0.7061614394187927,0.64762282371521,,
8,,62,,,0.6887096762657166,0.653963565826416
8,4.862066361965844e-06,62,0.6908653974533081,0.6591671109199524,,
9,,69,,,0.6858870983123779,0.6525898575782776
9,5.088305442768615e-06,69,0.7271002531051636,0.6494637131690979,,
10,,76,,,0.6925402879714966,0.6441659331321716
10,5.340560164768249e-06,76,0.7247216701507568,0.6476626396179199,,
11,,83,,,0.6895160675048828,0.6362192034721375
11,5.618691375275375e-06,83,0.7269737124443054,0.6405653953552246,,
12,,90,,,0.6872984170913696,0.6303731799125671
12,5.922544914938044e-06,90,0.7348684072494507,0.636448085308075,,
13,,97,,,0.6808468103408813,0.6237919926643372
13,6.251952981983777e-06,97,0.7299089431762695,0.6323887705802917,,
14,,104,,,0.6685484051704407,0.6180532574653625
14,6.606731403735466e-06,104,0.7365384101867676,0.6272804141044617,,
15,,111,,,0.6522177457809448,0.6197612881660461
15,6.986685093579581e-06,111,0.7459767460823059,0.6218248009681702,,
16,,118,,,0.6576613187789917,0.6188420057296753
16,7.39160304874531e-06,118,0.7397773265838623,0.6178104281425476,,
17,,125,,,0.6754032373428345,0.6201466917991638
17,7.821258805051912e-06,125,0.7387145757675171,0.6142063140869141,,
18,,132,,,0.6747983694076538,0.6153040528297424
18,8.275414984382223e-06,132,0.7452429533004761,0.6083595156669617,,
19,,139,,,0.6725806593894958,0.6094397902488708
19,8.753821020945907e-06,139,0.7509362697601318,0.6009633541107178,,
20,,146,,,0.680443525314331,0.6010367274284363
20,9.256210432795342e-06,146,0.7453694343566895,0.5934794545173645,,
21,,153,,,0.6875,0.599236011505127
21,9.782305824046489e-06,153,0.7499493360519409,0.5910525321960449,,
22,,160,,,0.7064516544342041,0.6024323105812073
22,1.0331814337405376e-05,160,0.7533906698226929,0.585415244102478,,
23,,167,,,0.7068548202514648,0.6003527045249939
23,1.0904430382652208e-05,167,0.7619686126708984,0.5763677358627319,,
24,,174,,,0.7163306474685669,0.5996091961860657
24,1.149983836512547e-05,174,0.7663460969924927,0.5719019174575806,,
25,,181,,,0.7256048321723938,0.5937303304672241
25,1.2117707228753716e-05,181,0.7481275200843811,0.578027606010437,,
