epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5600806474685669,0.332989364862442
0,4.0030536183621734e-06,6,0.33332741260528564,,
1,,13,,0.5594757795333862,0.33131977915763855
1,4.063194410264259e-06,13,0.33162569999694824,,
2,,20,,0.57419353723526,0.3300744593143463
2,4.2312722143833525e-06,20,0.3304424583911896,,
3,,27,,0.574999988079071,0.3290713131427765
3,4.506909135670867e-06,27,0.3287595808506012,,
4,,34,,0.5433467626571655,0.32804861664772034
4,4.889483989245491e-06,34,0.32775184512138367,,
5,,41,,0.5883064270019531,0.3271077573299408
5,5.3781350288772956e-06,41,0.32670316100120544,,
6,,48,,0.6038306355476379,0.32627472281455994
6,5.971763130219188e-06,48,0.3255917429924011,,
7,,55,,0.6062500476837158,0.3254876136779785
7,6.66903088131221e-06,55,0.32456710934638977,,
8,,62,,0.6060483455657959,0.324648916721344
8,7.468368494301103e-06,62,0.32357078790664673,,
9,,69,,0.6189515590667725,0.3237859606742859
9,8.367976079171058e-06,69,0.32251763343811035,,
10,,76,,0.6276209950447083,0.32283344864845276
10,9.365828191221226e-06,76,0.3211817741394043,,
11,,83,,0.6340725421905518,0.32179170846939087
11,1.0459676559548825e-05,83,0.32004496455192566,,
12,,90,,0.6459677219390869,0.32064858078956604
12,1.1647061910480261e-05,90,0.3186195194721222,,
13,,97,,0.6564515829086304,0.31944599747657776
13,1.2925307601108216e-05,97,0.31683972477912903,,
14,,104,,0.6709677577018738,0.3181600272655487
14,1.4291535080701578e-05,104,0.31541207432746887,,
15,,111,,0.6709677577018738,0.3167893588542938
15,1.5742669347673655e-05,111,0.3138015866279602,,
16,,118,,0.6790322661399841,0.31541144847869873
16,1.7275442587560974e-05,118,0.311726838350296,,
17,,125,,0.686693549156189,0.3139309287071228
17,1.8886405086959712e-05,125,0.3094026446342468,,
18,,132,,0.6891129016876221,0.31242799758911133
18,2.0571924324030988e-05,132,0.3076663315296173,,
19,,139,,0.6915322542190552,0.31072914600372314
19,2.2328211343847215e-05,139,0.3053341209888458,,
20,,146,,0.6907258033752441,0.30899810791015625
20,2.4151308025466278e-05,146,0.30317649245262146,,
21,,153,,0.6951612830162048,0.30734509229660034
21,2.603711254778318e-05,153,0.3005128800868988,,
22,,160,,0.6947580575942993,0.3056979775428772
22,2.7981373932561837e-05,160,0.2978421449661255,,
23,,167,,0.6951612830162048,0.30405694246292114
23,2.9979719329276122e-05,167,0.2952601909637451,,
24,,174,,0.6951612830162048,0.3026328980922699
24,3.2027644920162857e-05,174,0.2928609848022461,,
25,,181,,0.6971774101257324,0.30104994773864746
25,3.412054866203107e-05,181,0.2903027832508087,,
26,,188,,0.6967741847038269,0.29971015453338623
26,3.625369936344214e-05,188,0.2876545786857605,,
27,,195,,0.6979838609695435,0.29804670810699463
27,3.842230944428593e-05,195,0.28428739309310913,,
28,,202,,0.7016129493713379,0.2962583601474762
28,4.0621500374982134e-05,202,0.28252530097961426,,
29,,209,,0.7020161151885986,0.29499587416648865
29,4.2846299038501456e-05,209,0.279285192489624,,
30,,216,,0.7012096643447876,0.29382988810539246
30,4.509171412792057e-05,216,0.27652648091316223,,
31,,223,,0.7032257914543152,0.29301702976226807
31,4.735268157674e-05,223,0.27478235960006714,,
