epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5227822661399841,0.3298916518688202
0,4.0030536183621734e-06,6,0.3436501920223236,,
1,,13,,0.5346774458885193,0.32886919379234314
1,4.063194410264259e-06,13,0.33955228328704834,,
2,,20,,0.5493951439857483,0.32624176144599915
2,4.2312722143833525e-06,20,0.32839256525039673,,
3,,27,,0.5743951797485352,0.3213113844394684
3,4.506909135670867e-06,27,0.33000457286834717,,
4,,34,,0.5657258033752441,0.31702521443367004
4,4.889483989245491e-06,34,0.3225196599960327,,
5,,41,,0.5808467864990234,0.31356674432754517
5,5.3781350288772956e-06,41,0.32570624351501465,,
6,,48,,0.5925402641296387,0.3104250431060791
6,5.971763130219188e-06,48,0.320603609085083,,
7,,55,,0.6225806474685669,0.30811628699302673
7,6.66903088131221e-06,55,0.311400830745697,,
8,,62,,0.6322580575942993,0.30490735173225403
8,7.468368494301103e-06,62,0.3118343651294708,,
9,,69,,0.6417338848114014,0.3022803068161011
9,8.367976079171058e-06,69,0.3012004494667053,,
10,,76,,0.6413305997848511,0.300469309091568
10,9.365828191221226e-06,76,0.3007778525352478,,
11,,83,,0.6596773862838745,0.30073797702789307
11,1.0459676559548825e-05,83,0.29728418588638306,,
12,,90,,0.6661290526390076,0.2980007231235504
12,1.1647061910480261e-05,90,0.29702049493789673,,
13,,97,,0.6762096881866455,0.2947025001049042
13,1.2925307601108216e-05,97,0.29531630873680115,,
14,,104,,0.6907258033752441,0.2939014136791229
14,1.4291535080701578e-05,104,0.28714653849601746,,
15,,111,,0.7034274339675903,0.3008093237876892
15,1.5742669347673655e-05,111,0.2823508679866791,,
16,,118,,0.7064515948295593,0.29926788806915283
16,1.7275442587560974e-05,118,0.2854749858379364,,
17,,125,,0.7086693644523621,0.29978176951408386
17,1.8886405086959712e-05,125,0.272253155708313,,
18,,132,,0.7104839086532593,0.2976633906364441
18,2.0571924324030988e-05,132,0.27254611253738403,,
19,,139,,0.71088707447052,0.30826932191848755
19,2.2328211343847215e-05,139,0.2699986398220062,,
20,,146,,0.7177419662475586,0.3059037923812866
20,2.4151308025466278e-05,146,0.26927757263183594,,
21,,153,,0.7175403237342834,0.30190619826316833
21,2.603711254778318e-05,153,0.26692378520965576,,
22,,160,,0.7318547964096069,0.3089812397956848
22,2.7981373932561837e-05,160,0.2618068754673004,,
23,,167,,0.7278225421905518,0.30194321274757385
23,2.9979719329276122e-05,167,0.26106032729148865,,
24,,174,,0.7300403118133545,0.31367847323417664
24,3.2027644920162857e-05,174,0.2473972886800766,,
25,,181,,0.7233871221542358,0.30495303869247437
25,3.412054866203107e-05,181,0.250718891620636,,
26,,188,,0.7516129016876221,0.3345746695995331
26,3.625369936344214e-05,188,0.24094858765602112,,
27,,195,,0.7485886812210083,0.34116441011428833
27,3.842230944428593e-05,195,0.2488027811050415,,
28,,202,,0.7348790168762207,0.3205697238445282
28,4.0621500374982134e-05,202,0.2536821961402893,,
29,,209,,0.7278225421905518,0.3285437226295471
29,4.2846299038501456e-05,209,0.23389844596385956,,
30,,216,,0.7298387289047241,0.3516988158226013
30,4.509171412792057e-05,216,0.2401132434606552,,
