,,count,roc_auc_score,average_precision_score,f1_score,p_value
exp30_exp20b_tta_tempcal,0,87,0.627961529439362,0.504743395273747,0.5,0.0005010375918787624
exp30_exp20b_tta_tempcal,1,147,0.6279615294393619,0.7343599703804944,0.6642857142857143,0.0005010381599658845
