epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5508196949958801,0.3253571391105652
0,4.003178673883667e-06,6,0.3293599486351013,,
1,,13,,0.5655737519264221,0.32133033871650696
1,4.06356912208139e-06,13,0.3231322765350342,,
2,,20,,0.5985655784606934,0.31611961126327515
2,4.231895673001418e-06,20,0.31818240880966187,,
3,,27,,0.6272541284561157,0.31052860617637634
3,4.507779976847814e-06,27,0.31342753767967224,,
4,,34,,0.6354508399963379,0.3050917983055115
4,4.890600393991917e-06,34,0.31023094058036804,,
5,,41,,0.6305328011512756,0.29990774393081665
5,5.379494268709095e-06,41,0.3030480444431305,,
6,,48,,0.658401608467102,0.2943083941936493
6,5.973362021904904e-06,48,0.2993789315223694,,
7,,55,,0.6342213153839111,0.2886679172515869
7,6.670866696367739e-06,55,0.29409313201904297,,
8,,62,,0.6754098534584045,0.283448725938797
8,7.470435775758233e-06,62,0.2882215082645416,,
9,,69,,0.7188524603843689,0.27881208062171936
9,8.370270734303631e-06,69,0.28354111313819885,,
10,,76,,0.7163934111595154,0.2742244005203247
10,9.368345672555733e-06,76,0.2800135612487793,,
11,,83,,0.728278636932373,0.2701391875743866
11,1.0462411410117056e-05,83,0.274198055267334,,
12,,90,,0.7295082211494446,0.2663067877292633
12,1.1650006854324602e-05,90,0.2711532413959503,,
13,,97,,0.7401639223098755,0.2638668417930603
13,1.2928455362271052e-05,97,0.26818379759788513,,
14,,104,,0.7508196830749512,0.26131731271743774
14,1.42948802022147e-05,104,0.26439815759658813,,
15,,111,,0.7520492076873779,0.25909534096717834
15,1.5746203644084744e-05,111,0.2602812349796295,,
16,,118,,0.7508196830749512,0.25637900829315186
16,1.7279158782912418e-05,118,0.2589287757873535,,
17,,125,,0.7545081973075867,0.2548522353172302
17,1.889029226731509e-05,125,0.2524329721927643,,
18,,132,,0.7481557130813599,0.2557022273540497
18,2.0575977032422088e-05,132,0.25684043765068054,,
19,,139,,0.7432377338409424,0.2533401548862457
19,2.2332418666337617e-05,139,0.24807025492191315,,
20,,146,,0.7557376623153687,0.2508106529712677
20,2.4155660867108963e-05,146,0.24675799906253815,,
21,,153,,0.7620902061462402,0.25277599692344666
21,2.604159999464173e-05,153,0.24148420989513397,,
22,,160,,0.7321721315383911,0.254247784614563
22,2.7985990527668037e-05,160,0.23982945084571838,,
23,,167,,0.7534835934638977,0.25352439284324646
23,2.9984450520714745e-05,167,0.23997870087623596,,
24,,174,,0.7493852376937866,0.2505475878715515
24,3.203247979399748e-05,174,0.23224098980426788,,
25,,181,,0.7661885023117065,0.25182175636291504
25,3.412547448533587e-05,181,0.23458820581436157,,
26,,188,,0.7428278923034668,0.24917568266391754
26,3.62587088602595e-05,188,0.22966551780700684,,
27,,195,,0.7393442392349243,0.25026726722717285
27,3.8427391700679436e-05,195,0.2148565798997879,,
28,,202,,0.7471311688423157,0.25183749198913574
28,4.062663720105775e-05,202,0.2099694013595581,,
29,,209,,0.7551229000091553,0.28301793336868286
29,4.285148315830156e-05,209,0.20825982093811035,,
30,,216,,0.7715163826942444,0.2647775411605835
30,4.509693826548755e-05,216,0.21413804590702057,,
31,,223,,0.751024603843689,0.2544003427028656
31,4.735793481813744e-05,223,0.18567343056201935,,
