epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,9,,,,,0.4786422848701477,0.6880967020988464
0,4.000507033197209e-06,9,0.45070475339889526,0.7115681767463684,0.7115681767463684,0.7115681767463684,,
1,,19,,,,,0.4942792057991028,0.6873050928115845
1,4.0182458178605884e-06,19,0.49356186389923096,0.7062534093856812,0.7062534093856812,0.7062534093856812,,
2,,29,,,,,0.5152555704116821,0.6864283084869385
2,4.069424903718755e-06,29,0.48348063230514526,0.7045007348060608,0.7045007348060608,0.7045007348060608,,
3,,39,,,,,0.5225019454956055,0.6859542727470398
3,4.154007001488935e-06,39,0.5134973526000977,0.7007460594177246,0.7007460594177246,0.7007460594177246,,
4,,49,,,,,0.5413806438446045,0.6851376891136169
4,4.271933448762866e-06,49,0.5058528184890747,0.6989623308181763,0.6989623308181763,0.6989623308181763,,
5,,59,,,,,0.557208240032196,0.6847831010818481
5,4.4231233005120885e-06,59,0.5252150297164917,0.6961963772773743,0.6961963772773743,0.6961963772773743,,
6,,69,,,,,0.561022162437439,0.6844078302383423
6,4.607469236361794e-06,69,0.5252747535705566,0.695159375667572,0.695159375667572,0.695159375667572,,
7,,79,,,,,0.5696033835411072,0.6842738389968872
7,4.8248443818010855e-06,79,0.5387721061706543,0.6918026804924011,0.6918026804924011,0.6918026804924011,,
8,,89,,,,,0.5783753395080566,0.6839038133621216
8,5.075095941720065e-06,89,0.5463330745697021,0.6908177733421326,0.6908177733421326,0.6908177733421326,,
9,,99,,,,,0.577040433883667,0.6844033598899841
9,5.358051566872746e-06,99,0.5442905426025391,0.6902877688407898,0.6902877688407898,0.6902877688407898,,
10,,109,,,,,0.6018306612968445,0.6843771934509277
10,5.673512532666791e-06,109,0.5625178813934326,0.688542902469635,0.688542902469635,0.688542902469635,,
11,,119,,,,,0.6413996815681458,0.6841219067573547
11,6.0212573771423195e-06,119,0.5948399305343628,0.6869337558746338,0.6869337558746338,0.6869337558746338,,
12,,129,,,,,0.6787757277488708,0.6836307048797607
12,6.401047357940115e-06,129,0.6032727956771851,0.6868384480476379,0.6868384480476379,0.6868384480476379,,
13,,139,,,,,0.6829710006713867,0.6829227805137634
13,6.8126159931125585e-06,139,0.6088747978210449,0.6858775615692139,0.6858775615692139,0.6858775615692139,,
14,,149,,,,,0.6692410707473755,0.6832190155982971
14,7.255674518091837e-06,149,0.629132866859436,0.6846211552619934,0.6846211552619934,0.6846211552619934,,
15,,159,,,,,0.6777269840240479,0.6824404001235962
15,7.729918252152856e-06,159,0.6405279636383057,0.6832965612411499,0.6832965612411499,0.6832965612411499,,
16,,169,,,,,0.6756292581558228,0.6816775798797607
16,8.235014320234768e-06,169,0.6437051892280579,0.6820157170295715,0.6820157170295715,0.6820157170295715,,
17,,179,,,,,0.6750571727752686,0.6812633872032166
17,8.770610293140635e-06,179,0.6390109658241272,0.681454062461853,0.681454062461853,0.681454062461853,,
18,,189,,,,,0.6781083345413208,0.6799901127815247
18,9.336334187537432e-06,189,0.653093695640564,0.6795941591262817,0.6795941591262817,0.6795941591262817,,
19,,199,,,,,0.678680419921875,0.6787266135215759
19,9.931789463735186e-06,199,0.653368353843689,0.6787732839584351,0.6787732839584351,0.6787732839584351,,
20,,209,,,,,0.6800152659416199,0.6768370270729065
20,1.0556563211139292e-05,209,0.6556617021560669,0.6777980327606201,0.6777980327606201,0.6777980327606201,,
21,,219,,,,,0.6884058117866516,0.675055742263794
21,1.1210221600777004e-05,219,0.6752030849456787,0.6754982471466064,0.6754982471466064,0.6754982471466064,,
22,,229,,,,,0.6895499229431152,0.6739377379417419
22,1.1892304428329226e-05,229,0.6711896657943726,0.6747099161148071,0.6747099161148071,0.6747099161148071,,
23,,239,,,,,0.694698691368103,0.6717997789382935
23,1.2602339666045737e-05,239,0.6928930282592773,0.6712677478790283,0.6712677478790283,0.6712677478790283,,
