,,count,roc_auc_score,average_precision_score,f1_score,p_value
exp12_phikon_subbag,0,87,0.5139573070607553,0.4188002895915547,0.022222222222222223,0.27003700393252955
exp12_phikon_subbag,1,147,0.5139573070607554,0.6462362007191272,0.7671957671957672,0.2700370789177625
