,roc_auc_score,roc_auc_score,roc_auc_score,average_precision_score,average_precision_score,average_precision_score,f1_score,f1_score,f1_score,count
,mean,95%_low,95%_high,mean,95%_low,95%_high,mean,95%_low,95%_high,sum
0,0.7303172924378636,0.6929401608492728,0.7676944240264544,0.572055771959971,0.51575249768868,0.628359046231262,0.536147232671923,0.48303801853722167,0.5892564468066243,200.0
1,0.7303172924378636,0.6929401608492728,0.7676944240264544,0.841815473149764,0.8211184222920134,0.8625125240075147,0.7209092456998526,0.6958454575663736,0.7459730338333316,309.0
