epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.39919352531433105,0.9131047129631042
0,4.0030536183621734e-06,6,0.38932186365127563,0.8570461869239807,,
1,,13,,,0.39677417278289795,0.8362880945205688
1,4.063194410264259e-06,13,0.4004554748535156,0.7946042418479919,,
2,,20,,,0.4354838728904724,0.7824824452400208
2,4.2312722143833525e-06,20,0.36844635009765625,0.7583833336830139,,
3,,27,,,0.4697580933570862,0.7294663786888123
3,4.506909135670867e-06,27,0.3952175974845886,0.7283429503440857,,
4,,34,,,0.44334676861763,0.7195234894752502
4,4.889483989245491e-06,34,0.4401822090148926,0.7131991982460022,,
5,,41,,,0.4848790466785431,0.6947497129440308
5,5.3781350288772956e-06,41,0.428947389125824,0.7113990783691406,,
6,,48,,,0.5268145203590393,0.679868757724762
6,5.971763130219188e-06,48,0.5008856058120728,0.700641930103302,,
7,,55,,,0.5096774101257324,0.6735643148422241
7,6.66903088131221e-06,55,0.5557186603546143,0.6920117139816284,,
8,,62,,,0.5506048202514648,0.6658821702003479
8,7.468368494301103e-06,62,0.6331477761268616,0.6734481453895569,,
9,,69,,,0.5534274578094482,0.6604033708572388
9,8.367976079171058e-06,69,0.6699392795562744,0.6612779498100281,,
10,,76,,,0.5877016186714172,0.6633651852607727
10,9.365828191221226e-06,76,0.7070344090461731,0.6491298675537109,,
11,,83,,,0.6346774101257324,0.6513566970825195
11,1.0459676559548825e-05,83,0.7159665822982788,0.6402941346168518,,
12,,90,,,0.6473790407180786,0.6340784430503845
12,1.1647061910480261e-05,90,0.7505060434341431,0.6217960119247437,,
13,,97,,,0.6352822184562683,0.6133108735084534
13,1.2925307601108216e-05,97,0.7610576748847961,0.6045477986335754,,
14,,104,,,0.6558467745780945,0.5984488129615784
14,1.4291535080701578e-05,104,0.7567813396453857,0.5972689986228943,,
15,,111,,,0.6889113187789917,0.5837699770927429
15,1.5742669347673655e-05,111,0.7744686603546143,0.5788267850875854,,
16,,118,,,0.7034274339675903,0.5888603329658508
16,1.7275442587560974e-05,118,0.777808666229248,0.5656424760818481,,
17,,125,,,0.6901209950447083,0.5795179009437561
17,1.8886405086959712e-05,125,0.7731528282165527,0.5564990043640137,,
18,,132,,,0.6862903237342834,0.5714133977890015
18,2.0571924324030988e-05,132,0.7820091247558594,0.542479395866394,,
19,,139,,,0.6913306713104248,0.5711039304733276
19,2.2328211343847215e-05,139,0.7844635248184204,0.5409799814224243,,
20,,146,,,0.7122983932495117,0.5743758678436279
20,2.4151308025466278e-05,146,0.7932438850402832,0.5307856202125549,,
21,,153,,,0.6943548321723938,0.5972462892532349
21,2.603711254778318e-05,153,0.8014169931411743,0.524689793586731,,
22,,160,,,0.6840726137161255,0.5708543658256531
22,2.7981373932561837e-05,160,0.7943825721740723,0.5219974517822266,,
23,,167,,,0.698387086391449,0.5780158638954163
23,2.9979719329276122e-05,167,0.8167762756347656,0.5088294148445129,,
24,,174,,,0.7042338848114014,0.56767737865448
24,3.2027644920162857e-05,174,0.8392206430435181,0.49424752593040466,,
25,,181,,,0.6705645322799683,0.5968089699745178
25,3.412054866203107e-05,181,0.8389170169830322,0.49232804775238037,,
26,,188,,,0.709274172782898,0.5776370763778687
26,3.625369936344214e-05,188,0.8523026704788208,0.48012635111808777,,
27,,195,,,0.6985887289047241,0.6081327795982361
27,3.842230944428593e-05,195,0.8341599106788635,0.49332666397094727,,
28,,202,,,0.6879032254219055,0.5989192128181458
28,4.0621500374982134e-05,202,0.8601467609405518,0.4654413163661957,,
29,,209,,,0.6816532015800476,0.6029634475708008
29,4.2846299038501456e-05,209,0.8681679964065552,0.45709607005119324,,
30,,216,,,0.7098790407180786,0.5791317820549011
30,4.509171412792057e-05,216,0.8850202560424805,0.4376513957977295,,
31,,223,,,0.6643145084381104,0.6486645340919495
31,4.735268157674e-05,223,0.871330976486206,0.4439353048801422,,
