epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.4973790645599365,0.7019773125648499
0,4.0030536183621734e-06,6,0.47808703780174255,0.7208237051963806,,
1,,13,,,0.4858870804309845,0.7069916129112244
1,4.063194410264259e-06,13,0.43507087230682373,0.7351784110069275,,
2,,20,,,0.47923389077186584,0.713449239730835
2,4.2312722143833525e-06,20,0.48038965463638306,0.7151181101799011,,
3,,27,,,0.4814516305923462,0.7158698439598083
3,4.506909135670867e-06,27,0.4721343517303467,0.7174873352050781,,
4,,34,,,0.4905242323875427,0.7139812707901001
4,4.889483989245491e-06,34,0.5016700029373169,0.7079476118087769,,
5,,41,,,0.48749998211860657,0.7153408527374268
5,5.3781350288772956e-06,41,0.4989372491836548,0.7061222195625305,,
6,,48,,,0.4794354736804962,0.7175858616828918
6,5.971763130219188e-06,48,0.45941296219825745,0.7174046039581299,,
7,,55,,,0.479637086391449,0.7165148854255676
7,6.66903088131221e-06,55,0.5424342155456543,0.6940853595733643,,
8,,62,,,0.45201611518859863,0.7211348414421082
8,7.468368494301103e-06,62,0.5569331645965576,0.6899983286857605,,
9,,69,,,0.46411287784576416,0.7178223729133606
9,8.367976079171058e-06,69,0.578871488571167,0.6848929524421692,,
10,,76,,,0.4810484051704407,0.7100603580474854
10,9.365828191221226e-06,76,0.5825405120849609,0.6844805479049683,,
11,,83,,,0.49193549156188965,0.7040413022041321
11,1.0459676559548825e-05,83,0.5280870199203491,0.6961588263511658,,
12,,90,,,0.5258064270019531,0.6966822147369385
12,1.1647061910480261e-05,90,0.6208754777908325,0.6710211038589478,,
13,,97,,,0.5715726613998413,0.6851586103439331
13,1.2925307601108216e-05,97,0.639423131942749,0.6660533547401428,,
14,,104,,,0.5776209831237793,0.6784844994544983
14,1.4291535080701578e-05,104,0.6017712354660034,0.6761869192123413,,
15,,111,,,0.594556450843811,0.6702882647514343
15,1.5742669347673655e-05,111,0.6238360404968262,0.6718376874923706,,
16,,118,,,0.5935483574867249,0.6661550402641296
16,1.7275442587560974e-05,118,0.5895496606826782,0.6776637434959412,,
17,,125,,,0.5941532254219055,0.6590000987052917
17,1.8886405086959712e-05,125,0.6586031913757324,0.6554906368255615,,
18,,132,,,0.6120967864990234,0.656212329864502
18,2.0571924324030988e-05,132,0.6497722864151001,0.6607630252838135,,
19,,139,,,0.6118951439857483,0.6544301509857178
19,2.2328211343847215e-05,139,0.6230769157409668,0.6663417816162109,,
20,,146,,,0.6282258033752441,0.6483229994773865
20,2.4151308025466278e-05,146,0.6606781482696533,0.6477269530296326,,
21,,153,,,0.6199597120285034,0.6480075716972351
21,2.603711254778318e-05,153,0.7152833938598633,0.6268737316131592,,
22,,160,,,0.6074596643447876,0.6513389348983765
22,2.7981373932561837e-05,160,0.6987854242324829,0.6354469656944275,,
23,,167,,,0.5754032135009766,0.6661206483840942
23,2.9979719329276122e-05,167,0.6966092586517334,0.6299778819084167,,
24,,174,,,0.5822581052780151,0.6628199815750122
24,3.2027644920162857e-05,174,0.7094888687133789,0.6181502938270569,,
25,,181,,,0.5995967984199524,0.6564239859580994
25,3.412054866203107e-05,181,0.6937500238418579,0.6269491314888,,
26,,188,,,0.5975806713104248,0.6571455001831055
26,3.625369936344214e-05,188,0.7013916969299316,0.6184122562408447,,
27,,195,,,0.6002016067504883,0.6504600644111633
27,3.842230944428593e-05,195,0.7194584608078003,0.6087933778762817,,
28,,202,,,0.6370967626571655,0.6359432935714722
28,4.0621500374982134e-05,202,0.7117409110069275,0.6128650903701782,,
29,,209,,,0.6239919662475586,0.6432874798774719
29,4.2846299038501456e-05,209,0.702574610710144,0.6172029376029968,,
30,,216,,,0.6425403356552124,0.6309333443641663
30,4.509171412792057e-05,216,0.7454959154129028,0.5967682003974915,,
31,,223,,,0.663306474685669,0.6318283081054688
31,4.735268157674e-05,223,0.7288209199905396,0.6038987636566162,,
