epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.5318548679351807,0.7177335023880005
0,4.0030536183621734e-06,6,0.5296938419342041,0.8600561618804932,,
1,,13,,,0.6044354438781738,0.6823402643203735
1,4.063194410264259e-06,13,0.5296558737754822,0.8105864524841309,,
2,,20,,,0.6707661151885986,0.6586794257164001
2,4.2312722143833525e-06,20,0.5987601280212402,0.7597457766532898,,
3,,27,,,0.5439516305923462,0.6543304324150085
3,4.506909135670867e-06,27,0.6303644180297852,0.7220818996429443,,
4,,34,,,0.5870967507362366,0.6505348086357117
4,4.889483989245491e-06,34,0.6872975826263428,0.6878304481506348,,
5,,41,,,0.6092742085456848,0.6594120264053345
5,5.3781350288772956e-06,41,0.6604503989219666,0.6765692830085754,,
6,,48,,,0.6304435729980469,0.6626830697059631
6,5.971763130219188e-06,48,0.7083502411842346,0.6585425138473511,,
7,,55,,,0.6336693167686462,0.6773916482925415
7,6.66903088131221e-06,55,0.6802125573158264,0.6610144376754761,,
8,,62,,,0.6010080575942993,0.6932787895202637
8,7.468368494301103e-06,62,0.730541467666626,0.6525207161903381,,
9,,69,,,0.6288306713104248,0.6785376071929932
9,8.367976079171058e-06,69,0.7418016195297241,0.6490239500999451,,
10,,76,,,0.6356854438781738,0.6553775072097778
10,9.365828191221226e-06,76,0.7187752723693848,0.6453456878662109,,
11,,83,,,0.6296371221542358,0.6475870609283447
11,1.0459676559548825e-05,83,0.7335273027420044,0.6313075423240662,,
12,,90,,,0.6237903237342834,0.6367897391319275
12,1.1647061910480261e-05,90,0.7643977403640747,0.6174554824829102,,
13,,97,,,0.6546370983123779,0.6198208928108215
13,1.2925307601108216e-05,97,0.7513411045074463,0.6129179000854492,,
14,,104,,,0.6556451320648193,0.618233859539032
14,1.4291535080701578e-05,104,0.7474696636199951,0.6060607433319092,,
15,,111,,,0.6574596762657166,0.6180164813995361
15,1.5742669347673655e-05,111,0.7507338523864746,0.5973604321479797,,
16,,118,,,0.5991935729980469,0.6190917491912842
16,1.7275442587560974e-05,118,0.7592611312866211,0.5825598835945129,,
17,,125,,,0.6465725898742676,0.6082781553268433
17,1.8886405086959712e-05,125,0.7652328014373779,0.5693709254264832,,
18,,132,,,0.6352822780609131,0.6042648553848267
18,2.0571924324030988e-05,132,0.7680162191390991,0.5590209364891052,,
19,,139,,,0.6879032254219055,0.5881586670875549
19,2.2328211343847215e-05,139,0.7677885293960571,0.552593469619751,,
20,,146,,,0.6741935610771179,0.6050989031791687
20,2.4151308025466278e-05,146,0.7802884578704834,0.5383378863334656,,
21,,153,,,0.6776209473609924,0.6156905889511108
21,2.603711254778318e-05,153,0.7805920839309692,0.535100519657135,,
22,,160,,,0.7084677219390869,0.5969066023826599
22,2.7981373932561837e-05,160,0.7851467728614807,0.5281047821044922,,
23,,167,,,0.6903225779533386,0.6011737585067749
23,2.9979719329276122e-05,167,0.8018724918365479,0.515423595905304,,
24,,174,,,0.7141128778457642,0.5940887928009033
24,3.2027644920162857e-05,174,0.7975961565971375,0.5155274271965027,,
25,,181,,,0.6719757914543152,0.6090046763420105
25,3.412054866203107e-05,181,0.8057945966720581,0.5028954744338989,,
26,,188,,,0.704032301902771,0.6018645167350769
26,3.625369936344214e-05,188,0.8217358589172363,0.49695131182670593,,
27,,195,,,0.7036290168762207,0.602942168712616
27,3.842230944428593e-05,195,0.819256067276001,0.49421119689941406,,
28,,202,,,0.6955645084381104,0.6002182960510254
28,4.0621500374982134e-05,202,0.8433451652526855,0.47871384024620056,,
29,,209,,,0.7084677219390869,0.6306416988372803
29,4.2846299038501456e-05,209,0.8637905120849609,0.46415385603904724,,
30,,216,,,0.7020161151885986,0.6017235517501831
30,4.509171412792057e-05,216,0.8634867668151855,0.45316535234451294,,
31,,223,,,0.7038306593894958,0.7295459508895874
31,4.735268157674e-05,223,0.8580212593078613,0.45943397283554077,,
