epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.40443548560142517,0.7110748887062073
0,4.0030536183621734e-06,6,0.38461536169052124,0.7228175401687622,,
1,,13,,,0.4463709592819214,0.7213332056999207
1,4.063194410264259e-06,13,0.4703441262245178,0.702573835849762,,
2,,20,,,0.5092742443084717,0.7277054786682129
2,4.2312722143833525e-06,20,0.4836791157722473,0.7026836276054382,,
3,,27,,,0.5520161390304565,0.7371144890785217
3,4.506909135670867e-06,27,0.5083755254745483,0.6993237137794495,,
4,,34,,,0.5834677219390869,0.7250799536705017
4,4.889483989245491e-06,34,0.5384109020233154,0.6935456395149231,,
5,,41,,,0.6092742085456848,0.7164133787155151
5,5.3781350288772956e-06,41,0.5663714408874512,0.6904351115226746,,
6,,48,,,0.6282258033752441,0.7019063234329224
6,5.971763130219188e-06,48,0.5980769395828247,0.6845687627792358,,
7,,55,,,0.6447580456733704,0.6923632025718689
7,6.66903088131221e-06,55,0.6156123876571655,0.6811056137084961,,
8,,62,,,0.6544355154037476,0.6865310668945312
8,7.468368494301103e-06,62,0.6515434980392456,0.6742525696754456,,
9,,69,,,0.6592742204666138,0.6812849044799805
9,8.367976079171058e-06,69,0.647494912147522,0.6754320859909058,,
10,,76,,,0.6721774339675903,0.6770767569541931
10,9.365828191221226e-06,76,0.6917762756347656,0.6643190979957581,,
11,,83,,,0.6741935014724731,0.683696985244751
11,1.0459676559548825e-05,83,0.7010374069213867,0.6580818891525269,,
12,,90,,,0.6758064031600952,0.6954312324523926
12,1.1647061910480261e-05,90,0.7248481512069702,0.6492002010345459,,
13,,97,,,0.6762096881866455,0.6845694184303284
13,1.2925307601108216e-05,97,0.7310918569564819,0.6397412419319153,,
14,,104,,,0.6754032373428345,0.6659387350082397
14,1.4291535080701578e-05,104,0.7556933164596558,0.6287278532981873,,
15,,111,,,0.6754032373428345,0.6540557742118835
15,1.5742669347673655e-05,111,0.7474696636199951,0.6249094009399414,,
16,,118,,,0.6790322065353394,0.6549368500709534
16,1.7275442587560974e-05,118,0.763512134552002,0.6100785136222839,,
17,,125,,,0.6786290407180786,0.668975830078125
17,1.8886405086959712e-05,125,0.7407388687133789,0.6114186644554138,,
18,,132,,,0.6762096881866455,0.655289888381958
18,2.0571924324030988e-05,132,0.7704200744628906,0.5943044424057007,,
19,,139,,,0.6774193048477173,0.6497067213058472
19,2.2328211343847215e-05,139,0.7605515718460083,0.5927640795707703,,
20,,146,,,0.6806451678276062,0.6877747178077698
20,2.4151308025466278e-05,146,0.7766953706741333,0.5807455778121948,,
21,,153,,,0.6754032373428345,0.651642382144928
21,2.603711254778318e-05,153,0.7686488032341003,0.5782517790794373,,
22,,160,,,0.6766128540039062,0.6643938422203064
22,2.7981373932561837e-05,160,0.7847418785095215,0.5650625228881836,,
23,,167,,,0.6794354915618896,0.6828786134719849
23,2.9979719329276122e-05,167,0.7743673920631409,0.5698217749595642,,
24,,174,,,0.6850806474685669,0.6624310612678528
24,3.2027644920162857e-05,174,0.7876012325286865,0.5633878707885742,,
25,,181,,,0.694354772567749,0.6573125123977661
25,3.412054866203107e-05,181,0.7945597171783447,0.5519214272499084,,
26,,188,,,0.6975806951522827,0.6790468096733093
26,3.625369936344214e-05,188,0.8007844686508179,0.55198734998703,,
27,,195,,,0.6979838609695435,0.720824658870697
27,3.842230944428593e-05,195,0.8031882643699646,0.5491712689399719,,
28,,202,,,0.6955645084381104,0.6358662843704224
28,4.0621500374982134e-05,202,0.824519157409668,0.5423957705497742,,
29,,209,,,0.7000000476837158,0.7494244575500488
29,4.2846299038501456e-05,209,0.8038461208343506,0.5493291616439819,,
30,,216,,,0.6979838609695435,0.6701159477233887
30,4.509171412792057e-05,216,0.8176872134208679,0.5370886325836182,,
31,,223,,,0.70322585105896,0.6481994390487671
31,4.735268157674e-05,223,0.8137651681900024,0.5364960432052612,,
