epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,,0.5028225183486938,0.736624002456665
0,4.001942670583958e-06,6,0.49734312295913696,0.6823832392692566,0.68210369348526,0.05000000074505806,1.3896926641464233,0.7075889110565186,1.3896926641464233,,
1,,13,,,,,,,,0.5064516067504883,0.731425940990448
1,4.040205567434896e-06,13,0.5186488032341003,0.6621245741844177,0.6830711960792542,0.10000000149011612,1.3870586156845093,0.7039874196052551,1.3870586156845093,,
2,,20,,,,,,,,0.5112903118133545,0.7268283367156982
2,4.147169875068357e-06,20,0.4693066477775574,0.6624017357826233,0.6831655502319336,0.14999999105930328,1.389198660850525,0.7060331106185913,1.389198660850525,,
3,,27,,,,,,,,0.5201612710952759,0.7218686938285828
3,4.322683253121795e-06,27,0.513739824295044,0.6781636476516724,0.6830752491950989,0.20000000298023224,1.3835148811340332,0.7004397511482239,1.3835148811340332,,
4,,34,,,,,,,,0.5209677219390869,0.71778804063797
4,4.566494226310169e-06,34,0.5148026347160339,0.6819855570793152,0.6834271550178528,0.25,1.3826223611831665,0.699195146560669,1.3826223611831665,,
5,,41,,,,,,,,0.5330644845962524,0.7138745784759521
5,4.878252639173297e-06,41,0.5289473533630371,0.6672003269195557,0.6845909953117371,0.29999998211860657,1.3812971115112305,0.6967061758041382,1.3812971115112305,,
6,,48,,,,,,,,0.5362902879714966,0.7098923325538635
6,5.25751283930731e-06,48,0.5312247276306152,0.6389880180358887,0.6852863430976868,0.3499999940395355,1.3807594776153564,0.6954731941223145,1.3807594776153564,,
7,,55,,,,,,,,0.5548386573791504,0.7065895199775696
7,5.7037318583752494e-06,55,0.5087803602218628,0.6077175140380859,0.6874552369117737,0.4000000059604645,1.3837895393371582,0.6963344216346741,1.3837895393371582,,
8,,62,,,,,,,,0.5657258033752441,0.7032968997955322
8,6.2162680478650145e-06,62,0.5857034921646118,0.5810576677322388,0.688837468624115,0.45000001788139343,1.379033088684082,0.6901954412460327,1.379033088684082,,
9,,69,,,,,,,,0.5697580575942993,0.6997281908988953
9,6.794390628783731e-06,69,0.5582489967346191,0.5082024931907654,0.6929054856300354,0.5,1.3844176530838013,0.691512405872345,1.3844176530838013,,
10,,76,,,,,,,,0.5810483694076538,0.6962420344352722
10,7.437268777721329e-06,76,0.5917763113975525,0.46795853972435,0.6947164535522461,0.5,1.3830286264419556,0.688312292098999,1.3830286264419556,,
11,,83,,,,,,,,0.5935484170913696,0.693755030632019
11,8.143982995534316e-06,83,0.6229504346847534,0.40414226055145264,0.69775390625,0.5,1.3831901550292969,0.6854362487792969,1.3831901550292969,,
12,,90,,,,,,,,0.6112903356552124,0.6908210515975952
12,8.913521014619619e-06,90,0.638739824295044,0.32714128494262695,0.7028415203094482,0.5,1.3868727684020996,0.6840311288833618,1.3868727684020996,,
13,,97,,,,,,,,0.6225806474685669,0.6882006525993347
13,9.744779163156636e-06,97,0.6454453468322754,0.2727363407611847,0.7070867419242859,0.5,1.3903814554214478,0.6832947134971619,1.3903814554214478,,
14,,104,,,,,,,,0.6286290287971497,0.6859796047210693
14,1.0636567822075449e-05,104,0.6553643941879272,0.2154345065355301,0.71168452501297,0.5,1.3929013013839722,0.6812167763710022,1.3929013013839722,,
15,,111,,,,,,,,0.6536290645599365,0.6833141446113586
15,1.1587609151320066e-05,111,0.6616649627685547,0.1679849624633789,0.716439962387085,0.5,1.3969279527664185,0.680488109588623,1.3969279527664185,,
16,,118,,,,,,,,0.6592742204666138,0.6819390654563904
16,1.2596541637321934e-05,118,0.6784160137176514,0.12644557654857635,0.7225053906440735,0.5,1.400841474533081,0.6783360242843628,1.400841474533081,,
17,,125,,,,,,,,0.6681451797485352,0.6796830296516418
17,1.366191736451583e-05,125,0.7004554271697998,0.08919596672058105,0.7284990549087524,0.5,1.4042025804519653,0.6757035851478577,1.4042025804519653,,
18,,132,,,,,,,,0.6802419424057007,0.6774439215660095
18,1.4782214748265687e-05,132,0.705237865447998,0.09468891471624374,0.7324966788291931,0.5,1.4066417217254639,0.6741452217102051,1.4066417217254639,,
19,,139,,,,,,,,0.6838709115982056,0.6770119667053223
19,1.5955825801938772e-05,139,0.741877555847168,0.05565449222922325,0.7386901378631592,0.5,1.4079113006591797,0.6692211627960205,1.4079113006591797,,
20,,146,,,,,,,,0.6927419304847717,0.6758984327316284
20,1.7181064322357997e-05,146,0.7182186245918274,0.057928722351789474,0.7427275776863098,0.5,1.411411166191101,0.668683648109436,1.411411166191101,,
21,,153,,,,,,,,0.6943548321723938,0.6737058162689209
21,1.845618498919066e-05,153,0.7496711015701294,0.05359206721186638,0.7488095760345459,0.5,1.4109275341033936,0.6621180176734924,1.4109275341033936,,
22,,160,,,,,,,,0.6971774101257324,0.6734010577201843
22,1.9779357899096794e-05,160,0.7487853765487671,0.038524478673934937,0.7533077597618103,0.5,1.4133976697921753,0.6600899696350098,1.4133976697921753,,
23,,167,,,,,,,,0.6971774101257324,0.6708605885505676
23,2.1148687665117905e-05,167,0.7514675855636597,0.024755993857979774,0.7552111744880676,0.5,1.412726640701294,0.6575154066085815,1.412726640701294,,
24,,174,,,,,,,,0.7036290168762207,0.6666023135185242
24,2.256220977869816e-05,174,0.7431933283805847,0.03289191424846649,0.7575601935386658,0.5,1.4136492013931274,0.6560890674591064,1.4136492013931274,,
25,,181,,,,,,,,0.6963709592819214,0.6633473038673401
25,2.401790152362082e-05,181,0.7702429294586182,0.04473758861422539,0.7576813101768494,0.5,1.4063773155212402,0.6486961841583252,1.4063773155212402,,
26,,188,,,,,,,,0.6919355392456055,0.6588848829269409
26,2.551367288106121e-05,188,0.7599190473556519,0.03834011033177376,0.7591055035591125,0.5,1.4058488607406616,0.6467434167861938,1.4058488607406616,,
27,,195,,,,,,,,0.6959677934646606,0.6543821692466736
27,2.7047391995438375e-05,195,0.7701922655105591,0.027793539687991142,0.756010890007019,0.5,1.3987576961517334,0.6427469253540039,1.3987576961517334,,
28,,202,,,,,,,,0.6971774101257324,0.6530253887176514
28,2.8616854251595214e-05,202,0.777580976486206,0.04846785217523575,0.7509459853172302,0.5,1.3870161771774292,0.6360702514648438,1.3870161771774292,,
29,,209,,,,,,,,0.6903225779533386,0.650796115398407
29,3.0219811378628947e-05,209,0.7664726972579956,0.0660630464553833,0.7448690533638,0.5,1.3791968822479248,0.6343278884887695,1.3791968822479248,,
30,,216,,,,,,,,0.6959677934646606,0.649158239364624
30,3.1853971449891105e-05,216,0.7774291634559631,0.09642735868692398,0.7360583543777466,0.5,1.3620914220809937,0.6260331869125366,1.3620914220809937,,
31,,223,,,,,,,,0.6919354796409607,0.6480811834335327
31,3.351698615006171e-05,223,0.7745445370674133,0.15507462620735168,0.7227950692176819,0.5,1.3455933332443237,0.6227983236312866,1.3455933332443237,,
32,,230,,,,,,,,0.6939516067504883,0.6376693844795227
32,3.5206474422011524e-05,230,0.775581955909729,0.3077887296676636,0.708276093006134,0.5,1.3263800144195557,0.6181039810180664,1.3263800144195557,,
33,,237,,,,,,,,0.6939516067504883,0.6296484470367432
33,3.692002792377025e-05,237,0.7813005447387695,0.527129054069519,0.6918134689331055,0.5,1.3049585819244385,0.6131452918052673,1.3049585819244385,,
34,,244,,,,,,,,0.7004032135009766,0.6290629506111145
34,3.865517646772787e-05,244,0.7841852307319641,0.7605760097503662,0.6730847358703613,0.5,1.281766653060913,0.608681857585907,1.281766653060913,,
35,,251,,,,,,,,0.6987903118133545,0.6359545588493347
35,4.0409446228295565e-05,251,0.7827935218811035,0.887207567691803,0.6501154899597168,0.5,1.2522913217544556,0.6021758317947388,1.2522913217544556,,
36,,258,,,,,,,,0.6991935968399048,0.6284751296043396
36,4.2180319724138826e-05,258,0.7844129800796509,0.922696053981781,0.6280451416969299,0.5,1.22482168674469,0.5967764258384705,1.22482168674469,,
37,,265,,,,,,,,0.7016129493713379,0.6131659746170044
37,4.396525037009269e-05,265,0.779883623123169,0.9322000741958618,0.6131392121315002,0.5,1.2074118852615356,0.5942726135253906,1.2074118852615356,,
38,,272,,,,,,,,0.6979838609695435,0.6143952012062073
38,4.5761698856949806e-05,272,0.7794028520584106,0.9461529850959778,0.5974521040916443,0.5,1.1901477575302124,0.5926956534385681,1.1901477575302124,,
39,,279,,,,,,,,0.7084677219390869,0.6205406188964844
39,4.756708221975714e-05,279,0.7896507978439331,0.954171895980835,0.5870431661605835,0.5,1.170629858970642,0.5835866332054138,1.170629858970642,,
