epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,9,,,,,0.47110646963119507,0.7092963457107544
0,4.000795797765022e-06,9,0.4682837724685669,0.6976156234741211,0.6976156234741211,0.6976156234741211,,
1,,19,,,,,0.4787798523902893,0.7064663767814636
1,4.028628154628677e-06,19,0.48814380168914795,0.695602536201477,0.695602536201477,0.695602536201477,,
2,,29,,,,,0.4875900149345398,0.701667070388794
2,4.10891743740649e-06,29,0.499569296836853,0.6940997838973999,0.6940997838973999,0.6940997838973999,,
3,,39,,,,,0.49895793199539185,0.697651743888855
3,4.241574970365036e-06,39,0.5103487372398376,0.6921898722648621,0.6921898722648621,0.6921898722648621,,
4,,49,,,,,0.5161045789718628,0.6931928992271423
4,4.426456598594086e-06,49,0.5134832859039307,0.6911769509315491,0.6911769509315491,0.6911769509315491,,
5,,59,,,,,0.5218832492828369,0.6898437142372131
5,4.663357685785741e-06,59,0.5220314264297485,0.6903923153877258,0.6903923153877258,0.6903923153877258,,
6,,69,,,,,0.534577488899231,0.6861013174057007
6,4.9520212996867485e-06,69,0.523227870464325,0.6890209913253784,0.6890209913253784,0.6890209913253784,,
7,,79,,,,,0.5515346527099609,0.6837447285652161
7,5.292130481393542e-06,79,0.5378955602645874,0.6880321502685547,0.6880321502685547,0.6880321502685547,,
8,,89,,,,,0.5658393502235413,0.6820278167724609
8,5.6833150665625e-06,89,0.5380869507789612,0.6867848634719849,0.6867848634719849,0.6867848634719849,,
9,,99,,,,,0.5841227769851685,0.6808882355690002
9,6.125146228441736e-06,99,0.5439910888671875,0.6853188276290894,0.6853188276290894,0.6853188276290894,,
10,,109,,,,,0.6002273559570312,0.6801726222038269
10,6.617139206355205e-06,109,0.5451815724372864,0.6838979721069336,0.6838979721069336,0.6838979721069336,,
11,,119,,,,,0.6031640768051147,0.6796630024909973
11,7.158759217418265e-06,119,0.5498295426368713,0.6828187704086304,0.6828187704086304,0.6828187704086304,,
12,,129,,,,,0.6123532056808472,0.6783194541931152
12,7.74941327108536e-06,129,0.5531734228134155,0.6813943386077881,0.6813943386077881,0.6813943386077881,,
13,,139,,,,,0.6233421564102173,0.676459014415741
13,8.388453352381475e-06,139,0.5577436089515686,0.6794431805610657,0.6794431805610657,0.6794431805610657,,
14,,149,,,,,0.6298787593841553,0.6720258593559265
14,9.075182788365055e-06,149,0.5815218091011047,0.6785343885421753,0.6785343885421753,0.6785343885421753,,
15,,159,,,,,0.6354679465293884,0.6727120876312256
15,9.80884851742303e-06,159,0.588783860206604,0.6759790778160095,0.6759790778160095,0.6759790778160095,,
16,,169,,,,,0.6379310488700867,0.6707056760787964
16,1.058865018421784e-05,169,0.5938506126403809,0.6747943758964539,0.6747943758964539,0.6747943758964539,,
17,,179,,,,,0.6294997930526733,0.6677797436714172
17,1.1413735592213925e-05,179,0.6434468030929565,0.6720588803291321,0.6720588803291321,0.6720588803291321,,
18,,189,,,,,0.6307313442230225,0.6635790467262268
18,1.2283202522667125e-05,189,0.6541843414306641,0.6710100769996643,0.6710100769996643,0.6710100769996643,,
19,,199,,,,,0.6236263513565063,0.6567605137825012
19,1.3196094187151175e-05,199,0.6605731248855591,0.6687700152397156,0.6687700152397156,0.6687700152397156,,
20,,209,,,,,0.6187002658843994,0.6526309251785278
20,1.415142287441995e-05,209,0.6661721467971802,0.6674858927726746,0.6674858927726746,0.6674858927726746,,
21,,219,,,,,0.6152899265289307,0.6511049270629883
21,1.5148134480114095e-05,219,0.6755279302597046,0.664825975894928,0.664825975894928,0.664825975894928,,
22,,229,,,,,0.6010799407958984,0.6492185592651367
22,1.61851457960438e-05,229,0.6798707246780396,0.6624272465705872,0.6624272465705872,0.6624272465705872,,
23,,239,,,,,0.6218264698982239,0.6513726711273193
23,1.7261319953831844e-05,239,0.6825506687164307,0.6599182486534119,0.6599182486534119,0.6599182486534119,,
24,,249,,,,,0.6352784633636475,0.6485369205474854
24,1.8375478248344734e-05,249,0.6863671541213989,0.657738983631134,0.657738983631134,0.657738983631134,,
25,,259,,,,,0.6124478578567505,0.6449969410896301
25,1.95264055946609e-05,259,0.6876951456069946,0.655593752861023,0.655593752861023,0.655593752861023,,
26,,269,,,,,0.6173740029335022,0.6475101113319397
26,2.071284325211309e-05,269,0.6896094083786011,0.6540336608886719,0.6540336608886719,0.6540336608886719,,
27,,279,,,,,0.6297839879989624,0.6366252303123474
27,2.193349428125657e-05,279,0.7020279169082642,0.6497730016708374,0.6497730016708374,0.6497730016708374,,
28,,289,,,,,0.622205376625061,0.630822479724884
28,2.3187018086900935e-05,289,0.7044086456298828,0.6470456719398499,0.6470456719398499,0.6470456719398499,,
