epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,8,,,,,,,,0.5366935729980469,0.6902905106544495
0,4.0003255890042055e-06,8,0.5587044954299927,0.4926513731479645,0.6944315433502197,0.02500000037252903,1.3830170631408691,0.6885855793952942,1.3830170631408691,,
1,,17,,,,,,,,0.5600806474685669,0.6893523931503296
1,4.006722974736476e-06,17,0.6076669692993164,0.5230838656425476,0.6901116371154785,0.05000000074505806,1.370194911956787,0.6800832748413086,1.370194911956787,,
2,,26,,,,,,,,0.5487903356552124,0.690650463104248
2,4.024613645015052e-06,26,0.6217105388641357,0.577742874622345,0.6819154620170593,0.07499998807907104,1.3596702814102173,0.6777549386024475,1.3596702814102173,,
3,,35,,,,,,,,0.5967742204666138,0.6781319975852966
3,4.053995780850528e-06,35,0.6298329830169678,0.5646848678588867,0.6854053139686584,0.10000000149011612,1.3573400974273682,0.6719348430633545,1.3573400974273682,,
4,,44,,,,,,,,0.6120967864990234,0.6724266409873962
4,4.094861196790589e-06,44,0.6550101041793823,0.5849383473396301,0.6825909614562988,0.125,1.3511962890625,0.6686054468154907,1.3511962890625,,
5,,53,,,,,,,,0.6195564270019531,0.6666430234909058
5,4.147197614656761e-06,53,0.6579959392547607,0.5746883749961853,0.6836606860160828,0.1499999761581421,1.3495651483535767,0.6659044027328491,1.3495651483535767,,
6,,62,,,,,,,,0.6342741847038269,0.6626046299934387
6,4.210995030007325e-06,62,0.6759614944458008,0.5153506994247437,0.691689670085907,0.17500001192092896,1.3516062498092651,0.6599165201187134,1.3516062498092651,,
7,,71,,,,,,,,0.643750011920929,0.6580179929733276
7,4.286238890927052e-06,71,0.7186487913131714,0.46550115942955017,0.7000404000282288,0.20000000298023224,1.3478682041168213,0.6478276252746582,1.3478682041168213,,
8,,80,,,,,,,,0.6068547964096069,0.6613278388977051
8,4.372909643279854e-06,80,0.7021001577377319,0.4401581883430481,0.7081356644630432,0.20000000298023224,1.3550927639007568,0.6469570398330688,1.3550927639007568,,
9,,89,,,,,,,,0.6516128778457642,0.6540632247924805
9,4.470987278182292e-06,89,0.6965839862823486,0.3525455892086029,0.7203626036643982,0.20000000298023224,1.367112398147583,0.6467495560646057,1.367112398147583,,
10,,98,,,,,,,,0.6437499523162842,0.6529014706611633
10,4.5804481487721205e-06,98,0.7207742929458618,0.3042314350605011,0.728998601436615,0.20000000298023224,1.3671239614486694,0.6381253600120544,1.3671239614486694,,
11,,107,,,,,,,,0.6665322780609131,0.6474857926368713
11,4.7012645154609345e-06,107,0.7051366567611694,0.26274242997169495,0.7423976063728333,0.20000000298023224,1.3832614421844482,0.640863835811615,1.3832614421844482,,
12,,116,,,,,,,,0.6776209473609924,0.6414217352867126
12,4.83340863866033e-06,116,0.7178643941879272,0.2147524654865265,0.7560344338417053,0.20000000298023224,1.3886131048202515,0.6325787305831909,1.3886131048202515,,
13,,125,,,,,,,,0.6629031896591187,0.6393944025039673
13,4.9768509597925e-06,125,0.720242977142334,0.15932056307792664,0.7695490717887878,0.20000000298023224,1.397157073020935,0.6276080012321472,1.397157073020935,,
14,,134,,,,,,,,0.67580646276474,0.634535014629364
14,5.1315560085640755e-06,134,0.7201923131942749,0.12435121089220047,0.7823224067687988,0.20000000298023224,1.4057652950286865,0.6234430074691772,1.4057652950286865,,
15,,143,,,,,,,,0.670161247253418,0.6274752616882324
15,5.297480583976721e-06,143,0.7235070466995239,0.09241017699241638,0.7976951003074646,0.20000000298023224,1.4181276559829712,0.6204326748847961,1.4181276559829712,,
16,,152,,,,,,,,0.664919376373291,0.6304600834846497
16,5.4745951274526305e-06,152,0.7466093301773071,0.0561077818274498,0.8197718858718872,0.20000000298023224,1.4278504848480225,0.6080785393714905,1.4278504848480225,,
17,,161,,,,,,,,0.6792338490486145,0.6242092847824097
17,5.662850071530556e-06,161,0.7487601041793823,0.052650053054094315,0.8367817401885986,0.20000000298023224,1.4400070905685425,0.6032254695892334,1.4400070905685425,,
18,,170,,,,,,,,0.6715725660324097,0.627993106842041
18,5.862203579454217e-06,170,0.7412196397781372,0.045928772538900375,0.8499326705932617,0.20000000298023224,1.4531656503677368,0.6032328009605408,1.4531656503677368,,
19,,179,,,,,,,,0.694556474685669,0.6201546788215637
19,6.072606993257068e-06,179,0.7365131378173828,0.04008680582046509,0.8636648058891296,0.20000000298023224,1.4635109901428223,0.5998462438583374,1.4635109901428223,,
20,,188,,,,,,,,0.6951613426208496,0.6106070876121521
20,6.2940112002252135e-06,188,0.7366397380828857,0.02349088527262211,0.8849514126777649,0.20000000298023224,1.4826630353927612,0.5977115631103516,1.4826630353927612,,
21,,197,,,,,,,,0.7203629016876221,0.6002193689346313
21,6.526358902192442e-06,197,0.7376518249511719,0.02419288456439972,0.89790940284729,0.20000000298023224,1.4900987148284912,0.5921891927719116,1.4900987148284912,,
22,,206,,,,,,,,0.6939516067504883,0.6153114438056946
22,6.769597803213401e-06,206,0.7555921077728271,0.017348378896713257,0.9265720844268799,0.20000000298023224,1.5063517093658447,0.5797795653343201,1.5063517093658447,,
23,,215,,,,,,,,0.7044354677200317,0.6006147265434265
23,7.023669695627177e-06,215,0.7363866567611694,0.022086884826421738,0.9389140009880066,0.20000000298023224,1.5272740125656128,0.5883598923683167,1.5272740125656128,,
24,,224,,,,,,,,0.7016129493713379,0.598065972328186
