,roc_auc_score,roc_auc_score,roc_auc_score,average_precision_score,average_precision_score,average_precision_score,f1_score,f1_score,f1_score,count
,mean,95%_low,95%_high,mean,95%_low,95%_high,mean,95%_low,95%_high,sum
0,0.7037281861448969,0.6426394010224248,0.7648169712673689,0.5546670308980746,0.4674880476235431,0.641846014172606,0.6336959020747609,0.5976743796970746,0.6697174244524472,200.0
1,0.7037281861448969,0.6426394010224248,0.7648169712673689,0.8125409353370294,0.7586066305383219,0.866475240135737,0.648627816105569,0.5713086073038127,0.7259470249073252,309.0
