epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.4794355034828186,0.7059818506240845
0,4.000752142019337e-06,6,0.5182439088821411,0.6924878358840942,,
1,,13,,,0.5536290407180786,0.7068147659301758
1,4.015565536974464e-06,13,0.5763664245605469,0.6866997480392456,,
2,,20,,,0.6076613068580627,0.7005414962768555
2,4.056991201650817e-06,20,0.5570091009140015,0.687237560749054,,
3,,27,,,0.6536290645599365,0.6892925500869751
3,4.1250050344388e-06,27,0.6071861982345581,0.6813270449638367,,
4,,34,,,0.6770161390304565,0.6837521195411682
4,4.21956974605564e-06,34,0.6642459630966187,0.6712539792060852,,
5,,41,,,0.6963709592819214,0.677142858505249
5,4.340632585808635e-06,41,0.6336538791656494,0.6740283966064453,,
6,,48,,,0.7120968103408813,0.6744440197944641
6,4.488127160584554e-06,48,0.6511133909225464,0.669185996055603,,
7,,55,,,0.7209677696228027,0.6711130142211914
7,4.661970706365537e-06,55,0.6982287168502808,0.6608782410621643,,
8,,62,,,0.7302418947219849,0.6640669703483582
8,4.862066361965844e-06,62,0.6879048347473145,0.6624207496643066,,
9,,69,,,0.7354838848114014,0.6543243527412415
9,5.088305442768615e-06,69,0.6788208484649658,0.6591019034385681,,
10,,76,,,0.7379032373428345,0.6517183780670166
10,5.340560164768249e-06,76,0.7305668592453003,0.6477092504501343,,
11,,83,,,0.7443548440933228,0.6525689959526062
11,5.618691375275375e-06,83,0.7217611074447632,0.6468910574913025,,
12,,90,,,0.7504032254219055,0.6376910209655762
12,5.922544914938044e-06,90,0.7314777374267578,0.6408455967903137,,
13,,97,,,0.7524193525314331,0.6319632530212402
13,6.251952981983777e-06,97,0.7153656482696533,0.6397925019264221,,
14,,104,,,0.7536289691925049,0.6294537782669067
14,6.606731403735466e-06,104,0.7239625453948975,0.6343910098075867,,
15,,111,,,0.7536289691925049,0.6287024021148682
15,6.986685093579581e-06,111,0.7336032390594482,0.628964364528656,,
16,,118,,,0.7552419304847717,0.620710015296936
16,7.39160304874531e-06,118,0.7179149389266968,0.6288079023361206,,
17,,125,,,0.750806450843811,0.6109896302223206
17,7.821258805051912e-06,125,0.7558451890945435,0.6115301251411438,,
18,,132,,,0.7495967149734497,0.6034682393074036
18,8.275414984382223e-06,132,0.7488360404968262,0.6115075945854187,,
19,,139,,,0.7463709115982056,0.6006090044975281
19,8.753821020945907e-06,139,0.7451670169830322,0.6089433431625366,,
20,,146,,,0.7479838728904724,0.6073179244995117
20,9.256210432795342e-06,146,0.7461032271385193,0.6018500328063965,,
21,,153,,,0.7471774816513062,0.6137973666191101
21,9.782305824046489e-06,153,0.7708755135536194,0.5863414406776428,,
22,,160,,,0.7451612949371338,0.5963966250419617
22,1.0331814337405376e-05,160,0.7691295146942139,0.5821275115013123,,
23,,167,,,0.7439516186714172,0.577822744846344
23,1.0904430382652208e-05,167,0.7690536379814148,0.5770519375801086,,
24,,174,,,0.7411290407180786,0.6062864661216736
24,1.149983836512547e-05,174,0.7771761417388916,0.5667860507965088,,
25,,181,,,0.7379032373428345,0.6015534400939941
25,1.2117707228753716e-05,181,0.7696102857589722,0.5679946541786194,,
26,,188,,,0.7350806593894958,0.5899679064750671
26,1.2757694094034377e-05,188,0.776442289352417,0.5577879548072815,,
27,,195,,,0.7314516305923462,0.5943255424499512
27,1.3419444258033764e-05,195,0.7861841917037964,0.5506723523139954,,
28,,202,,,0.7318548560142517,0.6205878257751465
28,1.4102588465902954e-05,202,0.7757338285446167,0.5514554977416992,,
29,,209,,,0.7254031896591187,0.5985932350158691
29,1.480675200582482e-05,209,0.7974696159362793,0.5366820693016052,,
30,,216,,,0.7193548679351807,0.5939059257507324
30,1.553154106659349e-05,216,0.7844635248184204,0.5438507795333862,,
31,,223,,,0.7177419662475586,0.6364073157310486
31,1.6276557289529592e-05,223,0.798937201499939,0.5299341082572937,,
32,,230,,,0.7096774578094482,0.6116772890090942
32,1.7041385945049115e-05,230,0.7901315689086914,0.537149965763092,,
33,,237,,,0.7052419185638428,0.6352841854095459
33,1.7825599570642225e-05,237,0.8016194105148315,0.5287282466888428,,
34,,244,,,0.6935484409332275,0.6165069937705994
34,1.8628763427841477e-05,244,0.8173582553863525,0.5111505389213562,,
35,,251,,,0.6967742443084717,0.6490687727928162
35,1.9450439140200615e-05,251,0.8184969425201416,0.5078520178794861,,
36,,258,,,0.6979838609695435,0.63081294298172
36,2.0290164684411138e-05,258,0.8295799493789673,0.5039721727371216,,
37,,265,,,0.6931451559066772,0.6418182253837585
37,2.1147472580196336e-05,265,0.8164979219436646,0.5193602442741394,,
38,,272,,,0.6911290287971497,0.6452521681785583
38,2.2021895347279496e-05,272,0.8194332122802734,0.5178916454315186,,
39,,279,,,0.6927419304847717,0.6401845216751099
39,2.2912941858521663e-05,279,0.8288714289665222,0.5077318549156189,,
40,,286,,,0.6927419304847717,0.6720173954963684
40,2.3820120986783877e-05,286,0.822343111038208,0.5144088864326477,,
